iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
25	0.5797980017	0.602942148	0.1908109914	0.959736474	0.959736474	0.7406072663	0.3183324001	0.724931894
26	0.5793919397	0.6032956679	0.1910391318	0.95855639	0.95855639	0.7405220163	0.3185847144	0.7260178967
27	0.5793683935	0.6033491386	0.1910736627	0.9584235329	0.9584235329	0.7405226427	0.3186253878	0.7260365648
28	0.5784188843	0.6053064797	0.1923420915	0.9529529451	0.9529529451	0.7403498844	0.3200799038	0.7276570559
29	0.5770966777	0.6063753088	0.1930383618	0.9496862227	0.9496862227	0.7401587468	0.3208574929	0.7283705697
30	0.5770966702	0.6063726591	0.1930366325	0.949701853	0.949701853	0.7401615199	0.3208559962	0.7283705697
31	0.5770656956	0.6064073193	0.1930592542	0.9495611807	0.9495611807	0.740144611	0.3208792137	0.7286278446
32	0.576980758	0.6069210065	0.193394842	0.9475058027	0.9475058027	0.7399012575	0.3212247023	0.728457846
33	0.5766343583	0.6081468708	0.1941981093	0.9433247106	0.9433247106	0.7395301052	0.3220891432	0.7290912792
34	0.5762434116	0.6085272788	0.1944480737	0.9421211813	0.9421211813	0.7394408901	0.3223624923	0.7291224364
35	0.5752852397	0.6106033502	0.195818097	0.9353532827	0.9353532827	0.7388691713	0.3238396996	0.7306969098
36	0.5750292524	0.6109286351	0.196033656	0.9338918543	0.9338918543	0.7386505808	0.324046555	0.73115848
37	0.5745826927	0.6112015347	0.1962146894	0.9331963081	0.9331963081	0.7386322357	0.3242518873	0.7326171163
38	0.5744241463	0.6116034892	0.1964816483	0.9324851317	0.9324851317	0.7387026269	0.3245732628	0.7329453494
39	0.574371636	0.6116885556	0.1965381934	0.9320162242	0.9320162242	0.7386174681	0.3246219803	0.7329719894
40	0.5734419213	0.6131395194	0.1975052703	0.9262174012	0.9262174012	0.7378412175	0.3255835675	0.7329667393
41	0.5731153773	0.6138820279	0.1980020616	0.9232085779	0.9232085779	0.7374206202	0.3260711151	0.7334528213
42	0.5720936765	0.6141941592	0.1982112865	0.9223020233	0.9223020233	0.7373562293	0.3262980796	0.733655211
43	0.571902558	0.6147523565	0.1985860242	0.9222004267	0.9222004267	0.7377258321	0.3267993043	0.7340938132
44	0.5719025541	0.6147518769	0.1985857019	0.9222082418	0.9222082418	0.7377279874	0.3267993586	0.7340938132
45	0.5718186924	0.614943912	0.1987147917	0.9207624436	0.9207624436	0.737403029	0.3268831405	0.7341955328
46	0.5718186838	0.6149424329	0.1987137971	0.9207702588	0.9207702588	0.7374044718	0.3268822873	0.7341955328
47	0.5717385555	0.6153861818	0.1990124259	0.9190978219	0.9190978219	0.7371860482	0.3271804145	0.7341488686
48	0.5715883238	0.6155265715	0.1991070008	0.9193400908	0.9193400908	0.737364708	0.3273235714	0.7346561062
49	0.5713384534	0.6155346949	0.1991124746	0.9190743765	0.9190743765	0.7372850539	0.3273141216	0.7349145394
50	0.5713384308	0.615528236	0.1991081224	0.919105637	0.919105637	0.7372904787	0.3273102233	0.7349145394
51	0.5711821683	0.6161906116	0.1995549719	0.9167454692	0.9167454692	0.7370039213	0.327763225	0.735035705
52	0.571163442	0.6162606574	0.1996022869	0.9162296709	0.9162296709	0.7368872598	0.3277940488	0.7350319101
53	0.5709510575	0.6163728165	0.1996780732	0.9161593348	0.9161593348	0.7369446821	0.327891733	0.7350966508
54	0.570725851	0.6169037815	0.2000372553	0.9147760576	0.9147760576	0.736875677	0.3282868794	0.7355598982
55	0.5705042085	0.6178114448	0.2006528233	0.9113452175	0.9113452175	0.7364052611	0.3288926494	0.735630968
56	0.570394472	0.6179543353	0.20074991	0.9108997554	0.9108997554	0.7363612476	0.328994016	0.73561569
57	0.5703488166	0.6181422037	0.2008776316	0.9104855537	0.9104855537	0.7363591873	0.3291384564	0.7356783215
58	0.5700744302	0.6195265997	0.2018214301	0.9049133693	0.9049133693	0.7355066964	0.3300355432	0.7358276655
59	0.5700700773	0.6195250091	0.2018203431	0.9049289996	0.9049289996	0.7355107383	0.3300351292	0.7358403428
60	0.5685889671	0.6226999574	0.2040024079	0.9031080754	0.9031080754	0.737137763	0.3328235525	0.7376627459
61	0.568588967	0.6226999574	0.2040024079	0.9031080754	0.9031080754	0.737137763	0.3328235525	0.7376627459
62	0.568566113	0.6227911416	0.2040654415	0.9025610166	0.9025610166	0.7370193209	0.3328702489	0.7376969511
63	0.5685484072	0.6228364167	0.2040967467	0.9024203443	0.9024203443	0.7370041136	0.3329023256	0.7377450626
64	0.5668481752	0.6234453609	0.2045182896	0.9039677392	0.9039677392	0.7379463923	0.3335683645	0.7396297106
65	0.5663994037	0.6234760866	0.2045395838	0.9034832014	0.9034832014	0.737806404	0.3335636784	0.7406048552
66	0.5652519046	0.6248303964	0.2054805034	0.8997241261	0.8997241261	0.7374940995	0.3345548171	0.7422338625
67	0.5644817273	0.6255210283	0.2059620839	0.8983721094	0.8983721094	0.7375197535	0.3350989092	0.7431590875
68	0.5643166365	0.6259588947	0.2062680276	0.8964261432	0.8964261432	0.7371668846	0.335367788	0.7432529075
69	0.5624666381	0.6266841223	0.2067758127	0.8953476559	0.8953476559	0.7373041324	0.3359627927	0.7448674565
70	0.5611560686	0.6278179725	0.2075723588	0.89311253	0.89311253	0.7373277041	0.3368547645	0.7463621023
71	0.5602097766	0.6280618758	0.2077441292	0.8928937065	0.8928937065	0.7374212669	0.3370653261	0.7470999731
72	0.5592812382	0.6290650658	0.2084522199	0.8901115218	0.8901115218	0.7371599426	0.3377969173	0.7480188475
73	0.5591905808	0.6290163663	0.2084177868	0.8903928664	0.8903928664	0.7372229592	0.3377719538	0.7481090231
74	0.5583449172	0.629924621	0.2090609679	0.8894628664	0.8894628664	0.7375268833	0.3385488088	0.7495841608
75	0.5578826089	0.6305708358	0.2095198711	0.8869385809	0.8869385809	0.7370993499	0.3389663453	0.7503961506
76	0.5572144153	0.6317147328	0.2103348322	0.8846565643	0.8846565643	0.7370893741	0.339864022	0.7514101378
77	0.556511449	0.6326039824	0.2109707084	0.8828200098	0.8828200098	0.7370550511	0.3405572195	0.7522850663
78	0.555840616	0.6340074683	0.2119784847	0.8793188337	0.8793188337	0.7367805698	0.3416056666	0.7532355793
79	0.5553995459	0.6347435357	0.2125090791	0.8780371531	0.8780371531	0.7368264431	0.3421970776	0.753911463
80	0.5547601228	0.6355464178	0.2130894613	0.87752917	0.87752917	0.7371879171	0.342910368	0.7545412965
81	0.55454433	0.6356923885	0.2131951624	0.8767398423	0.8767398423	0.7370073622	0.3429868611	0.7548041372
82	0.5541940281	0.6368784612	0.2140561187	0.8733011871	0.8733011871	0.7365835142	0.3438344721	0.7552992376
83	0.5539231472	0.637330616	0.2143853166	0.8723086662	0.8723086662	0.7365322645	0.3441818443	0.7556336418
84	0.5536098881	0.637800758	0.2147281884	0.8720273217	0.8720273217	0.7367457186	0.3446016059	0.7560916228
85	0.5531748634	0.6382106194	0.21502758	0.87161312	0.87161312	0.7368711124	0.3449546108	0.7564579153
86	0.5528177844	0.6387779192	0.2154427186	0.8702298428	0.8702298428	0.736753809	0.3453797946	0.7570607254
87	0.5525175239	0.639678042	0.2161031868	0.868244801	0.868244801	0.7366386641	0.3460705797	0.7574258968
88	0.5522165716	0.6399693401	0.2163173959	0.867932196	0.867932196	0.7367191841	0.3463203193	0.757824581
89	0.5520519486	0.6399917987	0.2163339206	0.8684245489	0.8684245489	0.7369113839	0.3463806787	0.7579289694
90	0.5517262433	0.6412456828	0.21725868	0.8649937088	0.8649937088	0.7365010961	0.3472894	0.7584455922
91	0.551505834	0.6413998679	0.2173726891	0.8649702634	0.8649702634	0.7365942821	0.3474331527	0.7588173238
92	0.5513564519	0.6415953602	0.2175173352	0.8644153895	0.8644153895	0.7365218386	0.3475730566	0.7589589836
93	0.5511738291	0.6418629892	0.217715525	0.8645326164	0.8645326164	0.7367407172	0.34783552	0.7592044488
94	0.5509794907	0.6423521688	0.2180782882	0.8629070703	0.8629070703	0.7364714512	0.3481662268	0.7595201399
95	0.5507558191	0.6424504846	0.2181512758	0.8636885829	0.8636885829	0.7368206039	0.3483228404	0.7599310228
96	0.5505617736	0.6427886896	0.2184025546	0.8632274905	0.8632274905	0.7368750413	0.348605496	0.7601861158
97	0.550361563	0.6430614558	0.2186054429	0.8631102636	0.8631102636	0.7370115047	0.3488543253	0.7604810272
98	0.5502340445	0.6435352037	0.2189583118	0.8615003478	0.8615003478	0.7367344927	0.3491714562	0.7606698727
99	0.5499614648	0.6435906089	0.2189996206	0.8615550537	0.8615550537	0.7367908042	0.3492284738	0.7608695497
100	0.5497323303	0.6440352294	0.2193314255	0.8601092555	0.8601092555	0.7365524618	0.3495309977	0.7611902346
101	0.5495747008	0.6443501323	0.2195667575	0.8598669866	0.8598669866	0.7366694603	0.3498097167	0.7614630848
102	0.549365125	0.6445890617	0.2197454966	0.8592652219	0.8592652219	0.7366045622	0.3499866307	0.7617857683
103	0.549304956	0.6447903207	0.2198961782	0.8590776589	0.8590776589	0.7366670036	0.3501621401	0.7618659147
104	0.549144191	0.644982274	0.2200399974	0.8581554741	0.8581554741	0.7364528897	0.350267708	0.7621204248
105	0.5490402252	0.6451941794	0.2201988847	0.8581711044	0.8581711044	0.7365967639	0.3504702875	0.7622606194
106	0.5488109923	0.6453909525	0.2203465376	0.8576943817	0.8576943817	0.7365492582	0.3506174654	0.7625473608
107	0.5485558744	0.6456368603	0.2205312117	0.8578272388	0.8578272388	0.7367583775	0.3508623321	0.7628073439
108	0.5483216563	0.6462321428	0.2209789618	0.8567487515	0.8567487515	0.7367473314	0.3513381855	0.7630965265
109	0.5480583807	0.6464955903	0.2211774342	0.8568112725	0.8568112725	0.736941636	0.3515942563	0.7634255271
110	0.5479074482	0.6465248216	0.221199468	0.8565768188	0.8565768188	0.736873888	0.3516023482	0.763596713
111	0.5477185943	0.6467620386	0.2213783654	0.8560844659	0.8560844659	0.7368456229	0.3517867609	0.7638755917
112	0.5475112077	0.6469293593	0.2215046454	0.8555999281	0.8555999281	0.7367746079	0.3519052157	0.7639992848
113	0.5473984092	0.6470854185	0.2216224971	0.8554905163	0.8554905163	0.7368352253	0.3520446641	0.7641799782
114	0.5472613686	0.6473036086	0.2217873834	0.8552326172	0.8552326172	0.7368809481	0.3522307929	0.764342452
115	0.5471181264	0.6474103463	0.221868094	0.8552248021	0.8552248021	0.7369472036	0.3523319065	0.76450219
116	0.5469828208	0.6475818926	0.2219978774	0.8549669029	0.8549669029	0.7369625356	0.3524736206	0.7646785744
117	0.5468878198	0.6475697041	0.2219886534	0.8550059786	0.8550059786	0.7369691589	0.3524653145	0.7647580711
118	0.5467192735	0.6477533276	0.2221276596	0.8546542979	0.8546542979	0.7369573424	0.3526105868	0.7649863141
119	0.5465803898	0.6480198324	0.2223295777	0.8542010207	0.8542010207	0.736961148	0.3528262968	0.7651838154
120	0.5465376243	0.6481667246	0.2224409569	0.8539196761	0.8539196761	0.7369513755	0.3529425065	0.765248202
121	0.5464231473	0.6483659125	0.2225920863	0.853911861	0.853911861	0.737077194	0.3531320496	0.7654150543
122	0.5463521773	0.6484809457	0.2226794165	0.8539040459	0.8539040459	0.7371486088	0.3532412698	0.765515353
123	0.5461667046	0.6486928018	0.2228403502	0.8533648022	0.8533648022	0.7370843875	0.3533975115	0.7657870404
124	0.5460559933	0.6488566718	0.2229649193	0.8537477434	0.8537477434	0.7373330116	0.3535869936	0.7659707168
125	0.5459597257	0.6489271224	0.2230184972	0.8534038779	0.8534038779	0.73725021	0.3536248498	0.7660934658
126	0.5458555567	0.6490092142	0.2230809461	0.8533726174	0.8533726174	0.7372915196	0.3537006655	0.7661944945
127	0.5457335217	0.6491260508	0.2231698591	0.853161609	0.853161609	0.737288125	0.3537942757	0.7663990109
128	0.5455887199	0.6493275607	0.2233233002	0.8529506006	0.8529506006	0.7373392587	0.3539688975	0.7666161702
129	0.5454107153	0.6496643657	0.223580021	0.8517627015	0.8517627015	0.7371118948	0.3541887041	0.766781794
130	0.5452871901	0.6497851141	0.2236721372	0.8515595083	0.8515595083	0.7371134968	0.354286699	0.766977646
131	0.545222263	0.6498734202	0.2237395303	0.8517548864	0.8517548864	0.7372435093	0.3543881498	0.7670628254
132	0.5451341695	0.6498956336	0.2237564865	0.8519033738	0.8519033738	0.7373134223	0.3544222719	0.7671997156
133	0.545044025	0.6500234514	0.2238540815	0.8518095923	0.8518095923	0.7373605387	0.3545365685	0.767341282
134	0.5449404801	0.6502907718	0.2240583447	0.8516220293	0.8516220293	0.7374621833	0.3547764314	0.7675124655
135	0.5448592233	0.6504600928	0.2241878312	0.8511453066	0.8511453066	0.7373922009	0.3548973124	0.7676186345
136	0.5447664915	0.6504985589	0.2242172591	0.8511921974	0.8511921974	0.7374345156	0.3549382615	0.7677490119
137	0.5447284469	0.6504994521	0.2242179425	0.8510984159	0.8510984159	0.7373998925	0.3549309637	0.7678116247
138	0.544696176	0.6504987038	0.22421737	0.8511453066	0.8511453066	0.7374170108	0.3549343236	0.7678504419
139	0.5446135229	0.6507293257	0.2243938935	0.850856147	0.850856147	0.7374565842	0.3551302793	0.7679848679
140	0.5445379574	0.6507929634	0.2244426302	0.850793626	0.850793626	0.7374739612	0.3551858637	0.7680828837
141	0.544457845	0.6509913065	0.2245946052	0.8506763991	0.8506763991	0.7375572351	0.355365911	0.7681913416
142	0.5444000825	0.6510875553	0.2246683939	0.8504888361	0.8504888361	0.7375484861	0.3554418936	0.7682591902
143	0.5442764286	0.6512888251	0.224822783	0.850168416	0.850168416	0.7375570528	0.3556070589	0.7684160361
144	0.5441916144	0.651353766	0.2248726224	0.8505748025	0.8505748025	0.7377515982	0.3557049502	0.7685433303
145	0.5441153009	0.6514528287	0.2249486723	0.8502700126	0.8502700126	0.737700446	0.3557734126	0.7686403989
146	0.5440051714	0.6515630752	0.2250333413	0.8505513571	0.8505513571	0.7378770165	0.355903936	0.7688139554
147	0.5438930317	0.6517234709	0.2251565872	0.8503872395	0.8503872395	0.7379180768	0.3560436756	0.7689955417
148	0.5437920173	0.651927226	0.2253132573	0.8501918613	0.8501918613	0.7379750732	0.3562223819	0.769085873
149	0.5436778907	0.6520622355	0.2254171339	0.8498245504	0.8498245504	0.7379231262	0.3563199182	0.7692708529
150	0.5435724145	0.6522493586	0.2255611943	0.8492853068	0.8492853068	0.7378395043	0.3564524012	0.7693947489
151	0.5435078208	0.6524362354	0.2257051663	0.8488554749	0.8488554749	0.7377967475	0.3565942373	0.7694634991
152	0.5434122663	0.6525531883	0.2257953197	0.8488398446	0.8488398446	0.7378656152	0.3567053646	0.769597453
153	0.5433644809	0.6525237893	0.2257726537	0.8487616934	0.8487616934	0.7378172943	0.3566701807	0.7696607367
154	0.5432769367	0.6527189348	0.2259231537	0.8491915253	0.8491915253	0.7381044377	0.3568959316	0.7697822782
155	0.5432075072	0.6527619699	0.225956358	0.8489101808	0.8489101808	0.7380256491	0.3569125018	0.7698747985
156	0.5430161743	0.6528459699	0.2260211851	0.8491290043	0.8491290043	0.7381620305	0.3570127145	0.7702141854
157	0.542606249	0.6532367564	0.2263230444	0.8494494244	0.8494494244	0.7385328937	0.3574175494	0.7709453023
158	0.5425258723	0.6533429505	0.2264051498	0.8493400127	0.8493400127	0.7385593947	0.3575102348	0.7710170823
159	0.5423473391	0.6535008398	0.2265272849	0.8491290043	0.8491290043	0.7385804555	0.3576437749	0.7710840265
160	0.5421038749	0.6535671111	0.2265785707	0.8487616934	0.8487616934	0.7384837811	0.3576750872	0.7715260333
161	0.5420564963	0.6536210748	0.2266203414	0.8487304329	0.8487304329	0.7385063947	0.3577243539	0.7716009181
162	0.5419691346	0.6537815071	0.2267445746	0.848550685	0.848550685	0.7385407151	0.3578631308	0.7716771257
163	0.5419257019	0.6537926823	0.226753231	0.848613206	0.848613206	0.7385715252	0.357879472	0.7717317327
164	0.5418795971	0.6537699106	0.2267355921	0.8487226178	0.8487226178	0.7385984282	0.3578672299	0.7718046187
165	0.541750295	0.6539879868	0.2269045758	0.8486210211	0.8486210211	0.7386990897	0.358068638	0.7719818483
166	0.5416492391	0.6541579631	0.2270363843	0.848675727	0.848675727	0.7388282397	0.3582376111	0.7721343255
167	0.541560103	0.6542904495	0.2271391797	0.8488789203	0.8488789203	0.7389897392	0.3583836771	0.7722070595
168	0.5414961255	0.6543814981	0.2272098537	0.8485428699	0.8485428699	0.7389204224	0.3584416699	0.7722875839
169	0.5414226464	0.6543950962	0.2272204109	0.8485663152	0.8485663152	0.7389379811	0.3584568988	0.7723918751
170	0.5413362547	0.6545782556	0.2273626643	0.8486444665	0.8486444665	0.739084377	0.3586408703	0.7724883621
171	0.5412792901	0.6546361242	0.2274076293	0.8485350547	0.8485350547	0.7390797632	0.3586870342	0.7725610955
172	0.5411988073	0.6546851952	0.227445766	0.8488711051	0.8488711051	0.7392384908	0.3587644938	0.7726592285
173	0.5411580628	0.6547746848	0.2275153333	0.8488320295	0.8488320295	0.7392807166	0.3588475408	0.7727171891
174	0.5410990425	0.6548238376	0.2275535537	0.8488554749	0.8488554749	0.7393209377	0.3588971752	0.7728045152
175	0.5408306125	0.6547819266	0.227520964	0.8488085841	0.8488085841	0.7392764401	0.3588524493	0.7729002868
176	0.5407455423	0.6549449569	0.2276477641	0.8487069875	0.8487069875	0.7393417917	0.3590010595	0.7730261175
177	0.5406683979	0.6550485541	0.2277283797	0.8484647186	0.8484647186	0.7393158374	0.3590796036	0.773102324
178	0.5406473353	0.655133534	0.2277945315	0.8488945505	0.8488945505	0.7395331146	0.3592003294	0.7731448766
179	0.5405989635	0.6551750169	0.2278268312	0.8487460631	0.8487460631	0.7395031875	0.3592271867	0.7732024905
180	0.5405318339	0.6552886218	0.227915313	0.8487069875	0.8487069875	0.7395607124	0.3593336653	0.7732975941
181	0.5404533945	0.6552904727	0.227916755	0.8489492564	0.8489492564	0.7396538581	0.3593571672	0.773418373
182	0.5404479785	0.6552998186	0.2279240358	0.8489336261	0.8489336261	0.7396538791	0.3593648168	0.7734348516
183	0.5403836199	0.6554007348	0.2280026702	0.8488398446	0.8488398446	0.7396825555	0.359454142	0.7735065724
184	0.5403079803	0.6554065424	0.2280071964	0.8488085841	0.8488085841	0.739674385	0.3594569639	0.7736146573
185	0.540271049	0.6554447582	0.2280369828	0.8486913573	0.8486913573	0.7396542052	0.3594834635	0.773668968
186	0.5401075707	0.6556594652	0.2282044114	0.8484334581	0.8484334581	0.739692899	0.3596683033	0.7739609765
187	0.5400150132	0.655699468	0.2282356206	0.8484959791	0.8484959791	0.7397421168	0.3597126831	0.774067013
188	0.5399880207	0.655693294	0.2282308035	0.8485975757	0.8485975757	0.7397767957	0.359715829	0.7740971003
189	0.5399461093	0.6557931967	0.228308764	0.8483396766	0.8483396766	0.7397423436	0.3597894646	0.774147825
190	0.5399074331	0.6558119498	0.2283234015	0.8483084161	0.8483084161	0.739742389	0.3598048282	0.7742032134
191	0.5398333454	0.655972693	0.2284489107	0.8485194245	0.8485194245	0.7399248763	0.3599796427	0.774318694
192	0.5397510058	0.656078642	0.2285316781	0.8485428699	0.8485428699	0.7400011888	0.3600845018	0.7744247674
193	0.5396630388	0.6562317422	0.2286513387	0.8484725337	0.8484725337	0.7400718107	0.3602266845	0.7745376399
194	0.5396367544	0.6562423529	0.2286596345	0.8485819455	0.8485819455	0.7401201764	0.3602468399	0.7745840603
195	0.5395239983	0.6563057494	0.2287092065	0.8484334581	0.8484334581	0.7401040044	0.3602949717	0.7746953551
196	0.5394645382	0.6563932106	0.2287776151	0.8485585001	0.8485585001	0.7402071898	0.3603911299	0.7747809819
197	0.5393911259	0.6564518251	0.2288234736	0.8483709371	0.8483709371	0.7401730808	0.3604311029	0.7748811053
198	0.5393302779	0.6565743874	0.2289193964	0.8486210211	0.8486210211	0.7403461689	0.3605726686	0.7749630607
199	0.5392632972	0.6566452411	0.22897487	0.8484490884	0.8484490884	0.740325766	0.3606259509	0.775055348
200	0.5391534686	0.6567629664	0.229067074	0.8485741304	0.8485741304	0.7404481884	0.3607515977	0.7751886843
201	0.5391053036	0.6567621241	0.2290664141	0.8485663152	0.8485663152	0.7404446778	0.3607500731	0.7752524663
202	0.5390879158	0.6567874274	0.2290862372	0.8486522816	0.8486522816	0.7404934856	0.3607824245	0.7752777425
203	0.5390534559	0.6568518536	0.2291367187	0.8483396766	0.8483396766	0.7404153928	0.360816758	0.775316781
204	0.5390371898	0.656866499	0.229148196	0.8483553069	0.8483553069	0.7404306504	0.3608324012	0.7753429652
205	0.538997072	0.6570034157	0.2292555248	0.848113038	0.848113038	0.7404253159	0.360943518	0.7753882154
206	0.5389249387	0.657138586	0.2293615394	0.8483474917	0.8483474917	0.7406005003	0.3610961419	0.775502025
207	0.5388503144	0.6572499567	0.2294489287	0.8486366514	0.8486366514	0.7407814099	0.3612306372	0.7756002391
208	0.5387920279	0.65722175	0.2294267922	0.8485350547	0.8485350547	0.7407247862	0.3611940001	0.7756707309
209	0.5387873597	0.6572281024	0.2294317774	0.8485194245	0.8485194245	0.7407228652	0.3611987618	0.7756789264
210	0.5387549665	0.6573020211	0.2294897948	0.8484021976	0.8484021976	0.7407251335	0.3612600291	0.7757242023
211	0.538701567	0.6573312016	0.2295127025	0.848363122	0.848363122	0.7407287676	0.3612848687	0.7757680219
212	0.5386357212	0.6573346907	0.2295154418	0.8482458951	0.8482458951	0.7406862952	0.3612776311	0.7758790163
213	0.5385105626	0.6575979585	0.229722234	0.8479958111	0.8479958111	0.7407579992	0.361511052	0.7759723059
214	0.5384919501	0.6575888204	0.2297150527	0.8479567355	0.8479567355	0.7407372926	0.361498609	0.7760018933
215	0.5383950725	0.6576574176	0.2297689667	0.8478863993	0.8478863993	0.7407539701	0.3615589696	0.7761031269
216	0.5383444226	0.6576882477	0.2297932022	0.8476597607	0.8476597607	0.7406870166	0.3615683608	0.7761495795
217	0.5382971587	0.6577991184	0.229880381	0.8478160632	0.8478160632	0.7408169973	0.361690494	0.7761952739
218	0.5382550475	0.6578223778	0.2298986748	0.8477613573	0.8477613573	0.7408108614	0.361708158	0.7762539733
219	0.538199393	0.6579062215	0.2299646322	0.8475894246	0.8475894246	0.7407983639	0.3617741293	0.7763190678
220	0.5381783052	0.6579448376	0.2299950174	0.8477535422	0.8477535422	0.7408855241	0.3618266784	0.7763491636
221	0.5380179275	0.6581475397	0.2301545878	0.8477535422	0.8477535422	0.7410140212	0.3620241125	0.7766177541
222	0.5379584179	0.6581859457	0.2301848354	0.8477066515	0.8477066515	0.7410204488	0.3620572542	0.7767003238
223	0.5378371973	0.6583626702	0.2303240765	0.8469720297	0.8469720297	0.7408515423	0.3621623609	0.7768653758
224	0.5378150896	0.6583940746	0.2303488298	0.846870433	0.846870433	0.7408325543	0.3621836704	0.7768943287
225	0.5377623739	0.6584867784	0.2304219172	0.8471283322	0.8471283322	0.7409899149	0.3622975997	0.7769727217
226	0.5377185017	0.6585043125	0.230435744	0.846995475	0.846995475	0.7409501849	0.3623025378	0.7770233319
227	0.5375917644	0.6585489657	0.2304709601	0.846807912	0.846807912	0.7409066686	0.3623288965	0.7772491986
228	0.537564556	0.65863075	0.2305354753	0.8466359793	0.8466359793	0.7408925995	0.3623928708	0.7772753958
229	0.5375519374	0.658615827	0.2305237018	0.8466359793	0.8466359793	0.7408831576	0.3623783241	0.777290129
230	0.5374877597	0.6586885962	0.2305811192	0.84668287	0.84668287	0.740947153	0.3624535596	0.7773634178
231	0.5374016753	0.6589231273	0.2307662804	0.8463780801	0.8463780801	0.7409787339	0.3626543081	0.7774993336
232	0.5373197919	0.6588735338	0.2307271127	0.8463624499	0.8463624499	0.7409413863	0.362604506	0.7775634678
233	0.5372585633	0.6589980307	0.2308254511	0.8465969036	0.8465969036	0.7411099487	0.3627474618	0.7776244933
234	0.537168518	0.6590883499	0.2308968223	0.8463858953	0.8463858953	0.7410861858	0.362816205	0.7777317306
235	0.5371484046	0.6590763138	0.2308873098	0.8463546348	0.8463546348	0.7410665941	0.3628015893	0.7777604244
236	0.5370759114	0.6591223649	0.2309237076	0.8465421978	0.8465421978	0.7411676003	0.3628637565	0.7778519768
237	0.5370256161	0.6591979379	0.2309834527	0.8465500129	0.8465500129	0.7412183726	0.3629382309	0.777904333
238	0.5369410117	0.6591738563	0.2309644129	0.8465343826	0.8465343826	0.7411971577	0.3629132905	0.7780588404
239	0.5368502567	0.6592198064	0.2310007444	0.8463624499	0.8463624499	0.7411602894	0.3629423337	0.7781611496
240	0.5367666153	0.6593631068	0.231114089	0.8464562314	0.8464562314	0.7412868149	0.3630908481	0.7782819135
241	0.5367516018	0.6593705868	0.231120007	0.8464562314	0.8464562314	0.7412915419	0.3630981515	0.7783027228
