iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
37	0.565062038	0.6304793479	0.2094548367	0.911564041	0.911564041	0.7454035422	0.3406392187	0.7426834035
38	0.5647277683	0.6305830458	0.2095285522	0.9108450495	0.9108450495	0.74523547	0.3406864357	0.7434241847
39	0.5645534506	0.6315895629	0.2102454913	0.9075158061	0.9075158061	0.7448190654	0.3413986635	0.7436744771
40	0.5645165194	0.6316396745	0.210281254	0.9074220246	0.9074220246	0.7448223194	0.3414391724	0.7437162374
41	0.564347574	0.6316082853	0.210258852	0.9076408481	0.9076408481	0.7448741952	0.3414251256	0.744212474
42	0.5643135515	0.6316201808	0.2102673413	0.9073751338	0.9073751338	0.7447929706	0.3414175127	0.744337022
43	0.5641578494	0.6316415126	0.2102825659	0.9073438733	0.9073438733	0.7447972695	0.341435369	0.7444240559
44	0.5641578123	0.6316287181	0.2102734342	0.9073751338	0.9073751338	0.744798906	0.3414255446	0.7444240559
45	0.5641567431	0.6316187354	0.2102663098	0.9074298397	0.9074298397	0.744810394	0.3414200253	0.7444276218
46	0.5641422153	0.6316517708	0.2102898876	0.9073047977	0.9073047977	0.7447912357	0.3414422535	0.7444228315
47	0.5638565626	0.6322176681	0.2106942146	0.9053510164	0.9053510164	0.7445246696	0.3418360045	0.7448141311
48	0.5637450434	0.6323875876	0.210815782	0.9046789156	0.9046789156	0.7444150475	0.3419480048	0.7447993023
49	0.5634794783	0.6324884439	0.2108879743	0.9042256383	0.9042256383	0.7443313933	0.3420105557	0.7454157199
50	0.563478411	0.632518549	0.2109095284	0.9041631173	0.9041631173	0.7443310551	0.3420344269	0.74538995
51	0.562062862	0.6332778814	0.2114539619	0.9041240417	0.9041240417	0.7448432957	0.3427471858	0.7457420506
52	0.5620476468	0.633230907	0.2114202382	0.9041318568	0.9041318568	0.7448134548	0.3427034441	0.7457752129
53	0.5620476413	0.6332292923	0.2114190791	0.9041318568	0.9041318568	0.7448123379	0.3427019213	0.7457752129
54	0.5601133006	0.6332073402	0.2114033213	0.9044444618	0.9044444618	0.7449031975	0.3427036663	0.746602555
55	0.5598647702	0.6331853265	0.2113875206	0.904210008	0.904210008	0.7448084384	0.3426660724	0.7468071848
56	0.5598144598	0.6331845402	0.2113869563	0.9041943778	0.9041943778	0.7448025918	0.3426642084	0.7470191767
57	0.5597030541	0.6331913294	0.2113918291	0.904147487	0.904147487	0.7447913799	0.3426672432	0.7472392176
58	0.5597024626	0.6331854098	0.2113875804	0.904147487	0.904147487	0.7447872849	0.3426616612	0.7472395588
59	0.5597003778	0.6331873757	0.2113889914	0.9041865627	0.9041865627	0.7448019021	0.3426663211	0.7472412123
60	0.5589164106	0.6333214125	0.2114852188	0.9038114367	0.9038114367	0.7447672932	0.3427657717	0.7488326902
61	0.558014217	0.6340661617	0.2120207418	0.9020686637	0.9020686637	0.7446888199	0.3433427627	0.7505810373
62	0.5578046376	0.6341860598	0.2121070919	0.903584798	0.903584798	0.7452877389	0.3435657201	0.7508405159
63	0.5572755645	0.6344895012	0.2123257976	0.9032487476	0.9032487476	0.7453828345	0.3438282302	0.7523173996
64	0.5570431528	0.634805783	0.2125540153	0.9018342099	0.9018342099	0.7451186672	0.3440246013	0.7523176603
65	0.5567222072	0.6350543197	0.2127335352	0.9011777394	0.9011777394	0.7450655815	0.3442118429	0.7528661385
66	0.5554293779	0.635616071	0.2131398919	0.8994427816	0.8994427816	0.7448578091	0.3446164349	0.7542330278
67	0.5543785671	0.6357300742	0.2132224606	0.8993646303	0.8993646303	0.7449092769	0.3447186131	0.7555900215
68	0.5527541327	0.6365257221	0.2137996797	0.9024125292	0.9024125292	0.7465001098	0.3456968274	0.756792786
69	0.5516622333	0.6370741396	0.2141985184	0.9009354705	0.9009354705	0.7463707456	0.3461091579	0.7579863489
70	0.550157674	0.6377449466	0.2146874546	0.9003024454	0.9003024454	0.7466133202	0.3467002533	0.7596283312
71	0.5492268618	0.6385556466	0.2152799611	0.8990285799	0.8990285799	0.7467295336	0.3473774643	0.7610356267
72	0.5481966873	0.6394391767	0.2159277056	0.8972701767	0.8972701767	0.7467250743	0.3480881408	0.7619772044
73	0.5474178266	0.6407858879	0.2169190781	0.8948240425	0.8948240425	0.7467920169	0.3491893095	0.7631813848
74	0.5464790304	0.6416873683	0.2175854488	0.8926279922	0.8926279922	0.7466367371	0.3498838244	0.763957984
75	0.5456743659	0.642523215	0.2182052863	0.8904710176	0.8904710176	0.7464454711	0.3505179693	0.7652001419
76	0.5446985443	0.6430821649	0.2186208551	0.8901115218	0.8901115218	0.7466960625	0.3510259935	0.7660065647
77	0.5441757255	0.6441127623	0.2193893416	0.8877435388	0.8877435388	0.7465542853	0.3518303429	0.7667582634
78	0.543778754	0.6443651988	0.2195780238	0.8875872363	0.8875872363	0.7466685165	0.3520606333	0.7669958103
79	0.5435930287	0.6447734572	0.2198835482	0.8874543792	0.8874543792	0.7468954872	0.3524427602	0.7672276228
80	0.543228302	0.6447290701	0.2198503083	0.8881655556	0.8881655556	0.747117438	0.352456093	0.7675028058
81	0.5429226682	0.6450730108	0.2201080168	0.8882984127	0.8882984127	0.7473953444	0.3527976684	0.7679502937
82	0.5424759086	0.6463866132	0.2210953109	0.8855631189	0.8855631189	0.7473040834	0.3538469465	0.7686027828
83	0.5422768246	0.646468304	0.2211568686	0.885258329	0.885258329	0.747250114	0.3539014294	0.7689646888
84	0.5420850009	0.6466469021	0.2212915154	0.8849066483	0.8849066483	0.7472440551	0.3540456667	0.7693360939
85	0.5417468723	0.6474077269	0.2218661129	0.8834608501	0.8834608501	0.7472351179	0.3546643325	0.7698900773
86	0.5410567462	0.6486477855	0.2228061434	0.8806864806	0.8806864806	0.7470640631	0.3556387311	0.770677891
87	0.5406059292	0.648913081	0.2230078175	0.8817258923	0.8817258923	0.7476138728	0.3559803872	0.7710660945
88	0.5402640685	0.6492301718	0.2232491284	0.8812179091	0.8812179091	0.7476415067	0.356246268	0.771407811
89	0.539961716	0.6504859906	0.2242076434	0.8784200943	0.8784200943	0.7474624777	0.3572347992	0.7718354706
90	0.5395415944	0.6512851699	0.2248199781	0.8769274053	0.8769274053	0.7474481279	0.357887485	0.7722708979
91	0.5391037145	0.6523507688	0.2256393094	0.8746532038	0.8746532038	0.747320505	0.3587339593	0.7728370376
92	0.5388470249	0.6527303034	0.2259319248	0.874293708	0.874293708	0.7474381451	0.3590733653	0.7731768917
93	0.5384618504	0.6528326142	0.2260108764	0.8743484139	0.8743484139	0.7475252118	0.3591776851	0.7734520403
94	0.5381399524	0.6533542288	0.2264138717	0.8738248005	0.8738248005	0.747675443	0.3596420691	0.773860445
95	0.5378717973	0.6540379006	0.2269432728	0.8721132881	0.8721132881	0.7474949379	0.3601638913	0.7741032993
96	0.5377887431	0.6541988868	0.2270681312	0.8720820276	0.8720820276	0.7475885812	0.3603184418	0.7742132756
97	0.5375759951	0.6547639991	0.2275070252	0.8706205991	0.8706205991	0.747419406	0.3607455057	0.7744326076
98	0.537391246	0.654883681	0.2276000964	0.8708237924	0.8708237924	0.7475722583	0.3608799501	0.7746766927
99	0.5371726782	0.655223152	0.2278643169	0.8702142126	0.8702142126	0.7475685499	0.3611595378	0.7749664831
100	0.5370121979	0.6554777502	0.2280627011	0.870175137	0.870175137	0.7477198069	0.3614053082	0.7752234057
101	0.5366859494	0.6561196622	0.228563732	0.8686590026	0.8686590026	0.7475763722	0.3619027153	0.7754714395
102	0.5365303982	0.6562292927	0.2286494237	0.8686433724	0.8686433724	0.7476417394	0.3620087678	0.775687678
103	0.5364226906	0.6564501052	0.2288221279	0.8684089186	0.8684089186	0.7476981375	0.3622048014	0.7757747761
104	0.5363177287	0.6566048468	0.2289432422	0.8683854732	0.8683854732	0.7477898097	0.3623544758	0.7759142017
105	0.5361673629	0.6569738029	0.2292323066	0.8676742968	0.8676742968	0.7477650516	0.3626543588	0.7760908003
106	0.5360280364	0.6572656366	0.2294612353	0.8676352212	0.8676352212	0.7479395308	0.362937367	0.7762536855
107	0.5357655143	0.658071514	0.2300947247	0.8660331205	0.8660331205	0.7478643052	0.3635883412	0.7765831003
108	0.5355585394	0.6586600877	0.2305586231	0.8647592551	0.8647592551	0.7477683797	0.3640545036	0.7768542523
109	0.5353324021	0.6588864508	0.2307373135	0.8648452214	0.8648452214	0.7479463856	0.3642848561	0.7770049747
110	0.5352265784	0.6592439113	0.2310198061	0.864071524	0.864071524	0.7478869812	0.3645680144	0.7771633067
111	0.5350310671	0.659302986	0.2310665284	0.8639230366	0.8639230366	0.7478693632	0.3646129667	0.7773903907
112	0.5349055337	0.65943756	0.2311730028	0.8639074064	0.8639074064	0.7479500766	0.3647441185	0.7775633979
113	0.5346368064	0.6595552295	0.2312661472	0.8639699274	0.8639699274	0.7480491952	0.3648656231	0.7777103979
114	0.5344779854	0.6596820761	0.2313666027	0.8633525325	0.8633525325	0.747899211	0.364935509	0.777926255
115	0.5343319135	0.6599301436	0.2315631993	0.8636807678	0.8636807678	0.7481817948	0.365209374	0.77809148
116	0.5341421936	0.6602160279	0.2317899972	0.8632821964	0.8632821964	0.748215828	0.3654556823	0.7783424853
117	0.534012999	0.6601213472	0.2317148576	0.8639621123	0.8639621123	0.7484102396	0.3654231372	0.778459523
118	0.533914019	0.6602684657	0.231831624	0.8638448854	0.8638448854	0.7484607843	0.3655578283	0.7786076017
119	0.5337325357	0.6604063873	0.2319411505	0.8636729526	0.8636729526	0.7484848321	0.3656785683	0.7787516923
120	0.5335714989	0.6605192375	0.2320308103	0.8635244653	0.8635244653	0.7485015296	0.3657766721	0.7789666327
121	0.5334324131	0.6607146777	0.2321861795	0.863133709	0.863133709	0.7484801183	0.3659345921	0.779145827
122	0.5332998531	0.6608414857	0.2322870502	0.863071188	0.863071188	0.7485379654	0.3660542339	0.7792858675
123	0.5331522462	0.661107774	0.2324990314	0.8628758098	0.8628758098	0.7486352372	0.3662997951	0.7794874481
124	0.5330817027	0.6614172371	0.2327456536	0.8621958939	0.8621958939	0.7485774629	0.366544401	0.7795636768
125	0.5329760501	0.6616757159	0.2329518687	0.8617582469	0.8617582469	0.7485779087	0.3667604622	0.779707878
126	0.5328292919	0.6618320589	0.2330766987	0.8616644654	0.8616644654	0.7486425576	0.3669066544	0.7799050092
127	0.5323724099	0.6622971525	0.233448489	0.8618676587	0.8618676587	0.7490167625	0.367385623	0.7806726305
128	0.5320330801	0.6627033326	0.2337737274	0.8612268184	0.8612268184	0.7490341763	0.3677298687	0.7812434662
129	0.5319639709	0.662848631	0.2338901945	0.8609923646	0.8609923646	0.7490382682	0.3678525518	0.7813330221
130	0.5318724262	0.6629356627	0.2339599879	0.8608360621	0.8608360621	0.7490346697	0.3679245913	0.7814226796
131	0.531758988	0.6631235434	0.2341107345	0.8609845495	0.8609845495	0.7492108046	0.3681245426	0.7815638536
132	0.5316425958	0.6631512682	0.2341329888	0.8609767344	0.8609767344	0.7492255405	0.3681513401	0.7817705897
133	0.5315497459	0.6632199996	0.2341881687	0.860828247	0.860828247	0.7492131708	0.3682059699	0.7819078462
134	0.5314313028	0.6633052919	0.2342566645	0.8610470705	0.8610470705	0.7493504685	0.368310649	0.782058621
135	0.5313201773	0.663495145	0.2344092107	0.8609611041	0.8609611041	0.7494390383	0.368491295	0.7821954156
136	0.5312265495	0.6634959247	0.2344098375	0.8610861461	0.8610861461	0.7494869049	0.3685035209	0.7823123229
137	0.5310783637	0.6637611736	0.2346231511	0.860828247	0.860828247	0.7495583529	0.3687433988	0.7824272115
138	0.5310053363	0.6638000863	0.2346544631	0.8607579109	0.8607579109	0.7495564965	0.3687756141	0.7825460556
139	0.5308889622	0.6638702461	0.2347109305	0.860515642	0.860515642	0.7495093407	0.3688230949	0.7826662261
140	0.5308625415	0.6638511138	0.2346955306	0.8604921966	0.8604921966	0.749488254	0.368801928	0.7827056239
141	0.5307156509	0.6640046783	0.2348191697	0.8602811882	0.8602811882	0.7495060424	0.3689351626	0.7828003698
142	0.5306147872	0.6642087384	0.2349835773	0.8599138773	0.8599138773	0.7494965375	0.3691042265	0.7829211218
143	0.5305628034	0.6642112706	0.2349856182	0.8600076588	0.8600076588	0.7495337694	0.3691153829	0.7829951494
144	0.5304572484	0.6644844803	0.2352059429	0.8596247177	0.8596247177	0.7495621502	0.3693518085	0.7831198021
145	0.5303817782	0.6645585078	0.2352656808	0.8595543816	0.8595543816	0.749582503	0.3694189644	0.7831776198
146	0.5303124143	0.6646253987	0.2353196744	0.8592808522	0.8592808522	0.7495210137	0.3694602468	0.7832834739
147	0.530219676	0.6647659323	0.2354331568	0.8593824488	0.8593824488	0.7496490261	0.3696094974	0.7834201048
148	0.5301244143	0.6648842264	0.2355287283	0.859335558	0.859335558	0.7497063922	0.3697229213	0.7835253798
149	0.530004421	0.6650143054	0.2356338713	0.8592495917	0.8592495917	0.7497563532	0.3698444895	0.7836836301
150	0.5299104157	0.6651349104	0.2357314036	0.8594449698	0.8594449698	0.7499073816	0.3699827241	0.783799953
151	0.5297843764	0.6652516468	0.2358258505	0.8593746337	0.8593746337	0.749954789	0.3700925206	0.7839101874
152	0.5297548153	0.66527207	0.2358423785	0.8592339614	0.8592339614	0.7499141943	0.3700998255	0.783948397
153	0.5296803864	0.6653080743	0.2358715191	0.8593511883	0.8593511883	0.749981715	0.3701465809	0.784047224
154	0.5295561994	0.6653876193	0.2359359142	0.8593590034	0.8593590034	0.7500352293	0.3702265917	0.7842433162
155	0.5294970677	0.6653791297	0.2359290406	0.8592417765	0.8592417765	0.749985184	0.3702072495	0.7843088412
156	0.529443901	0.6655095143	0.2360346319	0.8592574068	0.8592574068	0.7500739576	0.3703386833	0.7843775121
157	0.5291631256	0.665743236	0.2362240435	0.8589057261	0.8589057261	0.7500883046	0.3705390707	0.7847726122
158	0.5290532004	0.6658821947	0.2363367386	0.8589682471	0.8589682471	0.7502003421	0.3706835206	0.7849207268
159	0.5290408011	0.6659178076	0.2363656303	0.8590307681	0.8590307681	0.7502467885	0.3707248796	0.7849368717
160	0.5288892413	0.6660800528	0.2364973055	0.8587884993	0.8587884993	0.7502573099	0.370864235	0.7851792157
161	0.5288246481	0.666118499	0.2365285197	0.858147659	0.858147659	0.7500370293	0.3708428108	0.7852560963
162	0.5287737852	0.66625852	0.2366422414	0.8581163985	0.8581163985	0.7501138397	0.3709796489	0.7853270105
163	0.5286740941	0.6663114611	0.2366852549	0.8577803481	0.8577803481	0.7500189603	0.37100108	0.7854084512
164	0.5286139841	0.666411999	0.236766964	0.8579913565	0.8579913565	0.750163312	0.371121196	0.7854756261
165	0.5285327597	0.6664813163	0.236823318	0.8581085834	0.8581085834	0.750252036	0.3712013901	0.7856091159
166	0.5284268615	0.6666556759	0.2369651368	0.8579835413	0.8579835413	0.7503146858	0.3713638662	0.7857343477
167	0.5283226662	0.6667795277	0.2370659321	0.8582336254	0.8582336254	0.7504887551	0.3715110683	0.7858696315
168	0.5282031012	0.6668444493	0.2371187871	0.8585306001	0.8585306001	0.7506434112	0.371603794	0.7859936121
169	0.5281656687	0.6668815777	0.2371490206	0.8582805161	0.8582805161	0.7505713222	0.3716174833	0.7860393839
170	0.528125601	0.6669452814	0.2372009045	0.8583274069	0.8583274069	0.7506296	0.3716855788	0.78610145
171	0.5280184069	0.6670739271	0.2373057196	0.8580538775	0.8580538775	0.7506064318	0.3717885769	0.7861931184
172	0.5279422399	0.6670633671	0.2372971138	0.8577334573	0.8577334573	0.7504771245	0.3717479296	0.7862780742
173	0.5278775968	0.6670713729	0.237303638	0.8576865666	0.8576865666	0.7504642418	0.3717515311	0.7863745841
174	0.5278078804	0.6671834486	0.2373949943	0.8577959783	0.8577959783	0.750577049	0.3718739042	0.7864578889
175	0.5277604864	0.6672562164	0.2374543307	0.8578897598	0.8578897598	0.7506589981	0.371955517	0.7865364175
176	0.527741621	0.6672794168	0.2374732524	0.857772533	0.857772533	0.7506287975	0.3719677098	0.7865519077
177	0.5276697344	0.6674119576	0.2375813817	0.8575615246	0.8575615246	0.7506318274	0.372080485	0.7866329051
178	0.5276022543	0.6675085479	0.2376602168	0.8575693397	0.8575693397	0.7506959078	0.3721778946	0.7867153573
179	0.5275400757	0.6676063042	0.2377400337	0.857835054	0.857835054	0.7508595292	0.3723007888	0.7868125353
180	0.5274555877	0.6676732931	0.2377947468	0.8578819447	0.8578819447	0.7509198604	0.3723722909	0.7869350999
181	0.5273966884	0.6676440263	0.2377708415	0.8578663145	0.8578663145	0.7508953626	0.3723415081	0.786999956
182	0.527317108	0.6677057451	0.2378212571	0.8579757262	0.8579757262	0.750976311	0.3724136293	0.7870837606
183	0.5272370117	0.6677967052	0.2378955808	0.858022617	0.858022617	0.7510518032	0.3725091694	0.7871897063
184	0.5271581371	0.6678918345	0.2379733391	0.8580148018	0.8580148018	0.7511089688	0.3726037532	0.7872787713
185	0.5270884451	0.6680392534	0.2380938955	0.8579210203	0.8579210203	0.7511662365	0.3727426603	0.7873793298
186	0.5270247462	0.6680180424	0.2380765452	0.857897575	0.857897575	0.7511438406	0.3727191857	0.7874427625
187	0.5269301988	0.6681097102	0.238151538	0.8579444657	0.8579444657	0.7512197632	0.3728155076	0.7875384701
188	0.5268401481	0.6682420813	0.2382598769	0.8579288355	0.8579288355	0.751297439	0.372946768	0.7876247345
189	0.526741188	0.6683578043	0.2383546357	0.8579757262	0.8579757262	0.7513885544	0.3730672774	0.7877503098
190	0.5266853828	0.6684972267	0.2384688571	0.857960096	0.857960096	0.7514706585	0.3732056928	0.7878268594
191	0.5266530536	0.6685253735	0.2384919238	0.8578194237	0.8578194237	0.7514344749	0.3732206277	0.7878466109
192	0.5266234331	0.6685644552	0.2385239561	0.8578116086	0.8578116086	0.7514561639	0.3732591098	0.7878851292
193	0.5265908926	0.6685402055	0.2385040799	0.8577569027	0.8577569027	0.7514198552	0.3732295942	0.7879233984
194	0.5265290575	0.6685076118	0.2384773676	0.8576943817	0.8576943817	0.7513752769	0.3731909684	0.7880139472
195	0.5264472807	0.668657073	0.2385998869	0.8574208523	0.8574208523	0.7513646688	0.3733150498	0.78808923
196	0.5263917992	0.6686682159	0.238609024	0.8572411044	0.8572411044	0.7513026787	0.3733091925	0.7881550955
197	0.5263255937	0.6687387239	0.2386668494	0.8572567347	0.8572567347	0.751353186	0.3733814419	0.7882449011
198	0.5262581165	0.6687740062	0.2386957913	0.8571629532	0.8571629532	0.7513394294	0.3734079605	0.7883392026
199	0.5262020265	0.6688562696	0.2387632869	0.8573661464	0.8573661464	0.751469401	0.3735098301	0.7884252748
200	0.5260091569	0.6688459729	0.2387548374	0.8572723649	0.8572723649	0.7514268779	0.3734905916	0.7885203529
201	0.5259069503	0.6690072933	0.2388872551	0.8570066507	0.8570066507	0.7514265541	0.3736273471	0.7886383853
202	0.5259028854	0.6690117591	0.2388909219	0.8570926171	0.8570926171	0.7514624142	0.3736400013	0.788645648
203	0.5258302381	0.6690228747	0.2389000492	0.856905054	0.856905054	0.7513973259	0.3736333386	0.7887203744
204	0.5257793291	0.6691179909	0.2389781677	0.8569910204	0.8569910204	0.7514903661	0.3737370467	0.7887921387
205	0.5257214153	0.6692246456	0.239065797	0.8570848019	0.8570848019	0.7515936873	0.3738531211	0.7888612102
206	0.5256379144	0.6693829445	0.2391959251	0.8569363145	0.8569363145	0.7516363959	0.3739980763	0.7889821183
207	0.5256016635	0.6694548049	0.2392550237	0.8570769868	0.8570769868	0.7517358107	0.3740837134	0.7890341153
208	0.5254956964	0.6695583714	0.2393402267	0.8570848019	0.8570848019	0.7518041074	0.3741885956	0.7891610398
209	0.5254421173	0.6696010467	0.2393753452	0.8570066507	0.8570066507	0.7518009392	0.3742240635	0.7892346099
210	0.5253997397	0.6696713055	0.2394331754	0.8569910204	0.8569910204	0.751839206	0.3742932381	0.7892988236
211	0.5253825275	0.6696771704	0.2394380035	0.8570457263	0.8570457263	0.751863954	0.374304355	0.7893242157
212	0.5253364339	0.669718785	0.2394722649	0.8570691717	0.8570691717	0.7518992035	0.3743484539	0.7893814215
213	0.5252817928	0.6697804262	0.2395230243	0.8571160624	0.8571160624	0.7519560964	0.3744149446	0.7894348597
214	0.5252176691	0.6698835149	0.2396079417	0.8568581633	0.8568581633	0.7519217775	0.3744940585	0.7895129713
215	0.5251888586	0.6698842024	0.2396085081	0.8569519448	0.8569519448	0.7519583173	0.3745037065	0.7895494173
216	0.5251080197	0.6700157717	0.2397169355	0.8566784154	0.8566784154	0.7519358552	0.3746099877	0.7896701839
217	0.5250909454	0.6700486418	0.2397440328	0.8567096759	0.8567096759	0.7519685966	0.374646063	0.7896891882
218	0.5250149488	0.6701275385	0.2398090872	0.8568034574	0.8568034574	0.7520544064	0.3747344603	0.7897758677
219	0.5249362297	0.6701912677	0.2398616498	0.8568581633	0.8568581633	0.752115612	0.3748038656	0.789856832
220	0.5249102212	0.6701665668	0.2398412754	0.8568659784	0.8568659784	0.7521030678	0.3747797389	0.7898966979
221	0.5248187385	0.6702497091	0.2399098626	0.8569910204	0.8569910204	0.7522035931	0.3748754352	0.7899942928
222	0.5247501032	0.670307282	0.2399573697	0.8569206843	0.8569206843	0.7522127508	0.374926698	0.7900667588
223	0.524684709	0.6704275641	0.2400566565	0.856967575	0.856967575	0.75230655	0.3750523733	0.7901587638
224	0.5246570907	0.6705037526	0.2401195703	0.856905054	0.856905054	0.7523304198	0.3751231628	0.7901895882
225	0.5246041036	0.6704900817	0.24010828	0.8567878272	0.8567878272	0.7522766314	0.3750981523	0.7902539251
226	0.5245571271	0.6705629117	0.2401684347	0.8567096759	0.8567096759	0.7522923405	0.3751640586	0.7903119464
227	0.5244538928	0.6706803395	0.2402654615	0.8567253062	0.8567253062	0.7523722605	0.3752839261	0.7904626726
228	0.5243907968	0.6706713159	0.240258004	0.856717491	0.856717491	0.752363569	0.3752740792	0.7905637096
229	0.5243170596	0.6707909503	0.2403568962	0.8568503482	0.8568503482	0.7524900772	0.3754074561	0.7906797493
230	0.5242151814	0.6708632855	0.2404167124	0.8566784154	0.8566784154	0.7524692728	0.3754639009	0.790779958
231	0.524164959	0.6709190609	0.2404628462	0.8567018608	0.8567018608	0.7525134014	0.3755224106	0.7908185027
232	0.5238914349	0.6711872345	0.2406848024	0.856217323	0.856217323	0.7524949881	0.3757463723	0.791241386
233	0.5238242269	0.6712823361	0.2407635698	0.8562642138	0.8562642138	0.752572865	0.3758468689	0.7913122574
234	0.5237791955	0.6713658717	0.2408327819	0.8562016928	0.8562016928	0.7526012062	0.3759251698	0.7913653984
235	0.5237634841	0.6713286331	0.2408019257	0.8560844659	0.8560844659	0.7525325201	0.3758762795	0.7913890928
236	0.5237360761	0.6713483416	0.2408182558	0.8560766507	0.8560766507	0.7525418828	0.3758954201	0.7914196053
237	0.5236995291	0.6713987977	0.2408600684	0.8559203482	0.8559203482	0.7525131788	0.3759312813	0.7914548381
238	0.5236648471	0.671415145	0.2408736171	0.8560532054	0.8560532054	0.7525747907	0.3759605979	0.7915118795
239	0.523656743	0.6714209935	0.2408784646	0.8560610205	0.8560610205	0.7525814846	0.3759672562	0.7915220179
240	0.5236266297	0.6714627042	0.2409130392	0.8561782474	0.8561782474	0.7526529852	0.3760206761	0.791563626
241	0.5236058706	0.6714627042	0.2409130392	0.8561782474	0.8561782474	0.7526529852	0.3760206761	0.791593788
