iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
88	0.5543897113	0.6355194475	0.2130699376	0.8783263127	0.8783263127	0.7374508918	0.3429458963	0.7542821022
89	0.5540099467	0.6361815244	0.2135497686	0.8776073212	0.8776073212	0.7376425914	0.3435121159	0.7548190036
90	0.553812724	0.6362081516	0.2135690905	0.8780605985	0.8780605985	0.7378205623	0.3435718272	0.7549618745
91	0.5535510115	0.6366850587	0.2139154754	0.8763100104	0.8763100104	0.7375218886	0.3438853245	0.7553589238
92	0.55329939	0.6368912095	0.2140653929	0.876474128	0.876474128	0.7377183204	0.3440916629	0.7558147516
93	0.5529786093	0.637141061	0.214247242	0.8766460608	0.8766460608	0.7379468265	0.3443398181	0.756192341
94	0.5527505911	0.6375154572	0.2145200498	0.8758879936	0.8758879936	0.737928983	0.3446334372	0.7564745003
95	0.5524426696	0.6382761198	0.2150754678	0.8735200106	0.8735200106	0.737595436	0.3451653596	0.7568869286
96	0.5523175847	0.6382499993	0.2150563695	0.8737466493	0.8737466493	0.7376587757	0.3451584521	0.7570534015
97	0.5521859234	0.6385924748	0.2153069191	0.8729338762	0.8729338762	0.7375974676	0.3454174926	0.757226004
98	0.5520531789	0.6389768568	0.2155885019	0.8717537923	0.8717537923	0.7374319154	0.3456870851	0.7573755921
99	0.5518102149	0.6392299481	0.2157741234	0.8713239604	0.8713239604	0.7374465312	0.3458918134	0.7576641134
100	0.5516179771	0.6394417116	0.215929567	0.8709644646	0.8709644646	0.7374585946	0.3460631382	0.7579646825
101	0.5512959998	0.6398698229	0.2162441891	0.870300179	0.870300179	0.7375048116	0.3464144898	0.7582817932
102	0.5511015367	0.6401014701	0.2164146348	0.8708237924	0.8708237924	0.7378466739	0.3466746728	0.7585572754
103	0.5509022484	0.6405569971	0.2167502349	0.8705971537	0.8705971537	0.738067785	0.3470871215	0.7588206799
104	0.5506546669	0.6407297133	0.2168776273	0.8705190025	0.8705190025	0.738154329	0.3472442172	0.7590396057
105	0.5505060183	0.6409302807	0.2170256638	0.8702532882	0.8702532882	0.7381918329	0.3474127724	0.7592653287
106	0.5503508855	0.6414117031	0.2173814431	0.868870011	0.868870011	0.7380125023	0.3477578163	0.7595303048
107	0.550181233	0.6417387482	0.2176234954	0.8678305993	0.8678305993	0.7378535122	0.3479839992	0.7597553709
108	0.5500222811	0.6420383701	0.2178455077	0.8674867338	0.8674867338	0.7379271364	0.3482400701	0.7600211733
109	0.5499649337	0.6421444248	0.2179241504	0.8674320279	0.8674320279	0.7379773838	0.3483361343	0.7601209201
110	0.5498311127	0.6423439237	0.2180721683	0.8667208515	0.8667208515	0.7378515245	0.3484677574	0.760319786
111	0.549707538	0.6425568254	0.2182302508	0.8669005994	0.8669005994	0.7380571163	0.3486840968	0.7604733521
112	0.5495915386	0.6427384787	0.2183652292	0.8666739608	0.8666739608	0.7380947559	0.348838014	0.7606766543
113	0.5495624801	0.6428590365	0.2184548603	0.8660565659	0.8660565659	0.7379502056	0.3489023012	0.7607193718
114	0.5494428465	0.6431159416	0.218645995	0.865626734	0.865626734	0.737963287	0.3491110926	0.7609192336
115	0.5493320208	0.6433164098	0.2187952674	0.865251608	0.865251608	0.7379588477	0.3492707949	0.7610385293
116	0.5492321128	0.6434728602	0.2189118402	0.8648452214	0.8648452214	0.7379138857	0.3493861597	0.7611312401
117	0.5491025831	0.6438000536	0.2191558538	0.8644544652	0.8644544652	0.737986625	0.3496649175	0.7613509184
118	0.5489994671	0.6440367084	0.2193325301	0.8635400955	0.8635400955	0.7378085405	0.3498147972	0.7614855192
119	0.5488723695	0.6442454626	0.2194885057	0.8636104316	0.8636104316	0.737971187	0.3500189255	0.7616548328
120	0.5487812222	0.644424589	0.2196224403	0.8627351376	0.8627351376	0.7377688332	0.3501171889	0.7617711912
121	0.5487311945	0.6445820049	0.2197402153	0.8627976586	0.8627976586	0.737894849	0.3502719818	0.7618351568
122	0.5486702642	0.6445868416	0.2197438352	0.863071188	0.863071188	0.7379980344	0.3502991163	0.7619235501
123	0.5484516452	0.6446417937	0.2197849659	0.8630008518	0.8630008518	0.7380083321	0.3503455803	0.7621079611
124	0.5483901578	0.6447588529	0.219872611	0.8624772384	0.8624772384	0.7378934702	0.350413727	0.7621980631
125	0.5482660058	0.6449493349	0.2200153108	0.8624850536	0.8624850536	0.7380210587	0.3505955718	0.7623600337
126	0.5481653834	0.6451873226	0.2201937414	0.8621021124	0.8621021124	0.7380365586	0.350790385	0.7624984191
127	0.5480834032	0.64545165	0.2203921051	0.861140852	0.861140852	0.73785683	0.3509622965	0.7625796724
128	0.5480336991	0.6455485973	0.2204649078	0.8608360621	0.8608360621	0.737808247	0.3510292662	0.7626471542
129	0.5479572952	0.6457004023	0.2205789584	0.8607969865	0.8607969865	0.7378930287	0.3511705686	0.7627563483
130	0.5479318584	0.6456906017	0.2205715934	0.860640684	0.860640684	0.7378291965	0.3511482268	0.7627957281
131	0.5478440505	0.646070942	0.2208576145	0.8595387513	0.8595387513	0.7376719388	0.3514185796	0.7629196494
132	0.5477195142	0.6462209662	0.220970546	0.8592339614	0.8592339614	0.7376574224	0.3515360217	0.7630465949
133	0.5476504555	0.6463612022	0.2210761665	0.8593042975	0.8593042975	0.7377747035	0.3516755555	0.7631394155
134	0.5474923849	0.6465312826	0.2212043385	0.8595621967	0.8595621967	0.7379805532	0.3518593164	0.7633346163
135	0.5474558253	0.6465169215	0.2211935129	0.8594371547	0.8594371547	0.7379251097	0.3518351442	0.7634100165
136	0.547374754	0.6466526063	0.2212958173	0.8591636253	0.8591636253	0.7379126163	0.3519416077	0.763487605
137	0.5472927169	0.6467486122	0.2213682356	0.8591714404	0.8591714404	0.7379780032	0.3520338402	0.7636269626
138	0.5472431979	0.6467863955	0.221396743	0.8589135413	0.8589135413	0.7379074407	0.3520482279	0.7636821042
139	0.5471646975	0.6468585428	0.2214511892	0.8591870707	0.8591870707	0.7380553305	0.3521400373	0.7638030615
140	0.5470890146	0.6470298746	0.221580544	0.8590776589	0.8590776589	0.7381264585	0.3522943601	0.7639231471
141	0.5470162684	0.6470649762	0.2216070558	0.8592964824	0.8592964824	0.7382300639	0.3523462673	0.7640158547
142	0.546998847	0.64714823	0.2216699501	0.8591401799	0.8591401799	0.7382265482	0.3524126125	0.7640427049
143	0.5469610625	0.6472380691	0.2217378411	0.8590151379	0.8590151379	0.7382388254	0.3524878781	0.7640901898
144	0.5468459348	0.6473021553	0.2217862847	0.8583742976	0.8583742976	0.7380437302	0.3524950817	0.7641653594
145	0.5467971572	0.6473654722	0.2218341582	0.8582492556	0.8582492556	0.7380386554	0.3525449955	0.7642549055
146	0.5467396652	0.6473840808	0.2218482302	0.858147659	0.858147659	0.73801318	0.3525541926	0.7643395758
147	0.5467023477	0.6474819837	0.2219222811	0.8583508522	0.8583508522	0.7381519372	0.3526648461	0.7643988353
148	0.5465321796	0.6475885203	0.2220028933	0.8587181631	0.8587181631	0.738356977	0.3527976356	0.7644974828
149	0.5464205568	0.6476605203	0.2220573909	0.858647827	0.858647827	0.7383777689	0.3528605082	0.7646431893
150	0.5463826257	0.6478393011	0.2221927757	0.8583430371	0.8583430371	0.7383811896	0.3530056471	0.7646945783
151	0.5463276603	0.6479128856	0.222248525	0.8584524489	0.8584524489	0.7384694676	0.353085257	0.7647844501
152	0.5462292687	0.6479167406	0.2222514461	0.8585071547	0.8585071547	0.7384922122	0.3530935705	0.7649313709
153	0.5461686666	0.647932475	0.222263369	0.8583742976	0.8583742976	0.7384532729	0.3530973778	0.7650038101
154	0.5461314926	0.6479588864	0.2222833841	0.858397743	0.858397743	0.7384791022	0.3531246182	0.7650512606
155	0.5460720637	0.6480102574	0.2223223197	0.8582492556	0.8582492556	0.7384575051	0.3531611783	0.7651388891
156	0.5459816647	0.6481141493	0.2224010853	0.8583742976	0.8583742976	0.73857125	0.3532711393	0.76523077
157	0.5459509036	0.6481521444	0.222429899	0.8584211884	0.8584211884	0.7386132782	0.3533114606	0.7652780438
158	0.5458419717	0.6484071544	0.2226233917	0.8577412725	0.8577412725	0.7385269177	0.3534978098	0.7654050124
159	0.5457733972	0.64850707	0.2226992546	0.8577881632	0.8577881632	0.7386091068	0.3535974253	0.7654930315
160	0.5456956376	0.6485363824	0.2227215159	0.85758497	0.85758497	0.7385527775	0.3536082159	0.7656033304
161	0.5456564701	0.6486980405	0.2228443313	0.8575615246	0.8575615246	0.7386488936	0.3537609935	0.7656707874
162	0.5456049652	0.648682543	0.2228325542	0.8575771548	0.8575771548	0.7386446446	0.3537474835	0.7657451565
163	0.545567116	0.6488455174	0.2229564376	0.8572489196	0.8572489196	0.7386284752	0.3538756107	0.765801308
164	0.5455105181	0.6489360869	0.2230253158	0.8565533734	0.8565533734	0.7384288087	0.3539030336	0.765878269
165	0.5454919982	0.6490016836	0.2230752166	0.8565846339	0.8565846339	0.7384828928	0.3539685257	0.7659055965
166	0.5453984867	0.6491209637	0.223165987	0.8566471549	0.8566471549	0.7385833447	0.3540881295	0.7660680881
167	0.5453367881	0.6492516961	0.223265519	0.8562876591	0.8562876591	0.7385342842	0.354182661	0.7661580201
168	0.5452937581	0.6492794385	0.2232866467	0.8563111045	0.8563111045	0.738560953	0.3542112511	0.7662231936
169	0.5452824467	0.6493126379	0.2233119331	0.8562876591	0.8562876591	0.7385737102	0.354241061	0.7662375346
170	0.5452254199	0.6494110998	0.2233869455	0.8562016928	0.8562016928	0.7386054179	0.3543280729	0.7663030975
171	0.5451924964	0.6494280656	0.2233998736	0.8562407684	0.8562407684	0.7386309305	0.354347682	0.7663535616
172	0.5451108853	0.6494368897	0.2234065979	0.8563189196	0.8563189196	0.738665715	0.3543628328	0.7664742031
173	0.5450859851	0.6494476777	0.2234148191	0.8563032894	0.8563032894	0.7386668777	0.3543718365	0.7665186456
174	0.5450059137	0.6494837805	0.2234423344	0.8561782474	0.8561782474	0.738643699	0.3543957377	0.766597008
175	0.5449438867	0.6495885908	0.2235222353	0.8562485835	0.8562485835	0.738737654	0.3545022593	0.7666824891
176	0.5449203642	0.6496487735	0.2235681291	0.8563579953	0.8563579953	0.738817292	0.3545693553	0.7667177549
177	0.5448859668	0.6497278781	0.223628468	0.8560141297	0.8560141297	0.7387404233	0.3546157383	0.7667704709
178	0.5448297934	0.6497589661	0.223652186	0.85602976	0.85602976	0.7387663384	0.3546468991	0.7668360042
179	0.5447569344	0.6499148618	0.2237711651	0.8558031214	0.8558031214	0.7387826586	0.3547769968	0.7669056158
180	0.5446725826	0.6500471393	0.2238721735	0.8556155584	0.8556155584	0.7387982008	0.354887803	0.7669768694
181	0.5446638256	0.6500465384	0.2238717145	0.8554983315	0.8554983315	0.7387541083	0.3548771415	0.7669906059
182	0.5446094044	0.6501094026	0.2239197357	0.855529592	0.855529592	0.7388063592	0.354940163	0.767071685
183	0.5445855449	0.6501561269	0.2239554352	0.8555452222	0.8555452222	0.7388423586	0.3549863564	0.767101114
184	0.5445372252	0.6502036492	0.2239917507	0.8555999281	0.8555999281	0.7388934439	0.3550366857	0.7671762988
185	0.5444675351	0.650356277	0.2241084294	0.8557093399	0.8557093399	0.7390327941	0.3551926661	0.7672718431
186	0.5444175613	0.6502948115	0.2240614331	0.8560219449	0.8560219449	0.7391096553	0.3551605508	0.7673483086
187	0.5443317581	0.6503394045	0.2240955277	0.8559437936	0.8559437936	0.7391093225	0.3551966531	0.7674171992
188	0.5442583198	0.6503376124	0.2240941573	0.8560453902	0.8560453902	0.7391460395	0.3552036786	0.7674886829
189	0.544239572	0.6503718817	0.2241203624	0.8560141297	0.8560141297	0.7391565191	0.3552339054	0.7675148965
190	0.5441670454	0.6505549978	0.2242604447	0.8558656424	0.8558656424	0.739219387	0.3553970446	0.7675709496
191	0.5441308926	0.6505867596	0.224284752	0.8560688356	0.8560688356	0.7393156758	0.3554450851	0.7676090542
192	0.5440873315	0.6506202151	0.2243103586	0.8559281634	0.8559281634	0.7392848099	0.3554651114	0.7676548107
193	0.5440721656	0.6506857794	0.2243605504	0.8557953062	0.8557953062	0.739277567	0.3555166687	0.7676698011
194	0.5440045482	0.6507194421	0.2243863252	0.8556937096	0.8556937096	0.7392613808	0.3555402577	0.7677405817
195	0.5439426095	0.6506978393	0.2243697841	0.855779676	0.855779676	0.7392795186	0.3555269122	0.7678199537
196	0.5439251253	0.6507093143	0.2243785702	0.8558500121	0.8558500121	0.7393131684	0.355544012	0.7678401642
197	0.5439098194	0.6507271574	0.224392233	0.8558109365	0.8558109365	0.7393101047	0.3555577923	0.7678606816
198	0.5438759863	0.6508073656	0.2244536617	0.8559750541	0.8559750541	0.7394231081	0.3556490722	0.7679176371
199	0.5438299288	0.6508391315	0.2244779951	0.8555608525	0.8555608525	0.7392890177	0.3556438461	0.7679588225
200	0.5437902643	0.6509244559	0.2245433701	0.8556468189	0.8556468189	0.7393761574	0.3557333186	0.7679912918
201	0.5437329129	0.651011291	0.224609924	0.8555686676	0.8555686676	0.7394029897	0.355810076	0.7680837077
202	0.5436780586	0.6510233483	0.2246191669	0.8553967348	0.8553967348	0.739346551	0.3558068019	0.7681663924
203	0.5436714762	0.6510345994	0.2246277922	0.8554436256	0.8554436256	0.7393713216	0.3558216796	0.7681815135
204	0.5436538922	0.651019238	0.224616016	0.8554514407	0.8554514407	0.7393643341	0.3558075809	0.768211813
205	0.5436316553	0.6510394306	0.224631496	0.8555999281	0.8555999281	0.7394328136	0.3558398461	0.7682445726
206	0.5435687799	0.6512285289	0.224776519	0.8556077432	0.8556077432	0.7395576842	0.3560224577	0.7683411503
207	0.5435185803	0.6512794791	0.2248156113	0.8554279953	0.8554279953	0.7395233762	0.3560559239	0.7684032903
208	0.5434759121	0.6513440004	0.2248651269	0.8553967348	0.8553967348	0.7395532863	0.3561153127	0.7684510238
209	0.5434286047	0.6514241769	0.2249266736	0.8552248021	0.8552248021	0.73954069	0.356177581	0.7685044929
210	0.5434065185	0.6514746891	0.2249654583	0.8550997601	0.8550997601	0.739526481	0.3562153583	0.768524998
211	0.5433480818	0.6515472416	0.2250211789	0.8552482475	0.8552482475	0.739628756	0.3562980942	0.7686197007
212	0.5432924616	0.6516195675	0.2250767408	0.8549669029	0.8549669029	0.7395701136	0.3563433109	0.7686868552
213	0.5432519488	0.6516778258	0.2251215066	0.8550137937	0.8550137937	0.7396251799	0.3564034863	0.7687466468
214	0.5432216396	0.6517075197	0.2251443272	0.8549121971	0.8549121971	0.7396062873	0.3564232559	0.7687940311
215	0.5431713275	0.6518351222	0.2252424226	0.8548340458	0.8548340458	0.7396591986	0.3565393692	0.768869412
216	0.5431392239	0.6518680636	0.2252677542	0.8547558946	0.8547558946	0.7396511476	0.3565643048	0.7689160672
217	0.5430996142	0.6519173818	0.2253056852	0.8546621131	0.8546621131	0.7396477769	0.3566036567	0.7689652939
218	0.5430724701	0.6519370326	0.2253208007	0.8546542979	0.8546542979	0.7396574979	0.3566219092	0.7690069839
219	0.5430147749	0.6519577449	0.225336734	0.8548027853	0.8548027853	0.7397264331	0.3566547921	0.7690909815
220	0.5429624948	0.6520240547	0.2253877522	0.8548184156	0.8548184156	0.739774967	0.356720054	0.7691378051
221	0.5429225058	0.6521205816	0.225462042	0.8547090038	0.8547090038	0.7397961097	0.35680356	0.7691889166
222	0.5428574096	0.6521461269	0.2254817069	0.8547324492	0.8547324492	0.7398213302	0.3568302276	0.7692885756
223	0.5427712201	0.6522645251	0.225572875	0.8545527013	0.8545527013	0.7398301561	0.3569287014	0.7693987068
224	0.5427551314	0.6523375059	0.2256290914	0.8546933736	0.8546933736	0.7399298199	0.3570113472	0.7694148391
225	0.5426924818	0.6523776018	0.2256599835	0.8548809366	0.8548809366	0.7400258961	0.3570663812	0.7695324351
226	0.5426512248	0.6524445193	0.2257115507	0.8550216088	0.8550216088	0.7401216547	0.3571432069	0.7695977205
227	0.5426464964	0.6524505613	0.2257162074	0.8550216088	0.8550216088	0.7401255422	0.3571490363	0.7696048784
228	0.5426239953	0.652464523	0.2257269682	0.8548418609	0.8548418609	0.7400671728	0.3571468219	0.7696369922
229	0.5425844406	0.6525288509	0.2257765558	0.8548496761	0.8548496761	0.7401114807	0.3572095697	0.7696916848
230	0.5425495374	0.6525644309	0.2258039881	0.8549747181	0.8549747181	0.7401812294	0.35725482	0.7697544209
231	0.5425024122	0.6526350803	0.2258584699	0.8548809366	0.8548809366	0.7401915236	0.3573148145	0.7698281579
232	0.5424657945	0.6526764502	0.2258903793	0.8549434576	0.8549434576	0.7402415664	0.3573602071	0.7698658658
233	0.5424274687	0.652715152	0.2259202353	0.8549434576	0.8549434576	0.7402664573	0.3573975671	0.7698986402
234	0.5424100814	0.6526999617	0.2259085164	0.8548496761	0.8548496761	0.7402215315	0.3573747086	0.7699210967
235	0.5423648816	0.6527251263	0.2259279305	0.8547324492	0.8547324492	0.7401937606	0.3573887541	0.7699973145
236	0.5423360885	0.6527189783	0.2259231872	0.8548027853	0.8548027853	0.7402161801	0.3573889674	0.7700372898
237	0.5422934519	0.6528080108	0.2259918876	0.8547324492	0.8547324492	0.7402470511	0.3574687698	0.7701079564
238	0.5422263633	0.6528723585	0.2260415547	0.8546464828	0.8546464828	0.7402561741	0.3575233795	0.7702025218
239	0.5421959413	0.6528995036	0.2260625103	0.8546621131	0.8546621131	0.740279486	0.357550959	0.7702427851
240	0.5421901509	0.6529137525	0.2260735112	0.8547090038	0.8547090038	0.7403062346	0.3575688223	0.7702533602
