iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
240	0.538692867	0.6570167795	0.2292660037	0.8514969873	0.8514969873	0.7417205208	0.3612620215	0.7753923094
241	0.5385860674	0.6571534954	0.2293732362	0.8511531218	0.8511531218	0.7416771135	0.3613641529	0.7755480736
242	0.5385181686	0.6571791171	0.2293933387	0.8510358949	0.8510358949	0.7416489209	0.3613785322	0.7756615025
243	0.5384577341	0.6572144772	0.229421085	0.8509577436	0.8509577436	0.741641758	0.3614059137	0.7757479634
244	0.5384098583	0.6572316668	0.2294345746	0.8508248865	0.8508248865	0.7416022391	0.3614106665	0.7758120893
245	0.5383702118	0.657263935	0.2294598997	0.8509421134	0.8509421134	0.7416673107	0.3614526623	0.7758637197
246	0.538321614	0.6573357159	0.2295162466	0.851106231	0.851106231	0.7417753461	0.3615373762	0.775941997
247	0.5382739265	0.6574825819	0.2296315823	0.850981189	0.850981189	0.7418213418	0.3616691605	0.7759872566
248	0.5382560776	0.6574856628	0.2296340024	0.8512234579	0.8512234579	0.741915339	0.3616940378	0.7760232742
249	0.5381363179	0.6577255816	0.2298225542	0.8508483319	0.8508483319	0.741925482	0.3618939667	0.7761820578
250	0.5380992414	0.6577735605	0.2298602813	0.8508874075	0.8508874075	0.7419708622	0.3619442741	0.7762201804
251	0.5380200799	0.6579129723	0.2299699438	0.8503012731	0.8503012731	0.7418365655	0.3620271149	0.7763118536
252	0.5379396196	0.6580104441	0.2300466505	0.8501606008	0.8501606008	0.7418449736	0.3621093978	0.7763912903
253	0.5379271427	0.6580292008	0.2300614146	0.850168416	0.850168416	0.7418598691	0.3621283969	0.776407422
254	0.5378895831	0.6580176216	0.2300523	0.8501293403	0.8501293403	0.7418376334	0.3621135608	0.7764688978
255	0.5378579951	0.6580126013	0.2300483484	0.8500590042	0.8500590042	0.7418076629	0.3621022845	0.7765108194
256	0.5378367458	0.6580133835	0.2300489641	0.8500199286	0.8500199286	0.7417932811	0.362099502	0.7765266767
257	0.5377471191	0.658065813	0.2300902364	0.8501058949	0.8501058949	0.7418593307	0.3621584279	0.7766121758
258	0.5377033707	0.6581737001	0.2301751906	0.8499808529	0.8499808529	0.741880256	0.3622522986	0.7766623626
259	0.537664408	0.658195095	0.2301920419	0.8499261471	0.8499261471	0.741873008	0.3622681985	0.7767068021
260	0.5376192081	0.6582108361	0.2302044409	0.8502543823	0.8502543823	0.7420080239	0.3623133626	0.7767984586
261	0.5375719357	0.6582196086	0.2302113512	0.8501449706	0.8501449706	0.7419719311	0.3623119863	0.7768708914
262	0.5375622358	0.658234008	0.2302226944	0.8501058949	0.8501058949	0.7419661966	0.3623224852	0.7768760769
263	0.5375101403	0.6583912239	0.2303465828	0.8502231218	0.8502231218	0.7421107235	0.3624865474	0.776951978
264	0.5374179959	0.6584048219	0.2303573017	0.8501996765	0.8501996765	0.7421104301	0.3624976883	0.7770856359
265	0.537386711	0.6584375916	0.2303831354	0.8501527857	0.8501527857	0.742113381	0.3625254107	0.7771298793
266	0.5373401118	0.6584746512	0.2304123548	0.8500121134	0.8500121134	0.7420833156	0.3625487915	0.7771779768
267	0.537289476	0.6586222843	0.2305287962	0.8501840462	0.8501840462	0.7422425891	0.3627085698	0.7772496191
268	0.5372394216	0.6586472389	0.2305484849	0.8501215252	0.8501215252	0.742234607	0.3627272485	0.7773035731
269	0.5371835563	0.6587405718	0.2306221394	0.8501840462	0.8501840462	0.7423176984	0.362824096	0.7773822944
270	0.5371355407	0.6587820634	0.2306548913	0.8501137101	0.8501137101	0.7423172281	0.3628582198	0.7774456872
271	0.5370791021	0.6588248261	0.230688652	0.8502074916	0.8502074916	0.7423801283	0.362908539	0.7775432067
272	0.5370132564	0.6589417363	0.2307809792	0.8502465672	0.8502465672	0.7424692439	0.3630263373	0.7776162944
273	0.5369724706	0.6589469035	0.2307850608	0.8501371555	0.8501371555	0.7424308047	0.363021413	0.7776567109
274	0.5369637652	0.6589739649	0.2308064383	0.8502465672	0.8502465672	0.7424897019	0.363057835	0.7776629915
275	0.5369341462	0.6589557893	0.23079208	0.8500980798	0.8500980798	0.7424215432	0.3630265338	0.777705566
276	0.5368902391	0.6590392787	0.2308580427	0.8500902647	0.8500902647	0.742471549	0.3631074184	0.7777729453
277	0.5368375717	0.6591242417	0.2309251911	0.8500668193	0.8500668193	0.7425165205	0.3631883322	0.7778452668
278	0.5368109553	0.6590983748	0.2309047455	0.8501918613	0.8501918613	0.7425478024	0.3631744548	0.7778954367
279	0.5367623755	0.6591461247	0.2309424894	0.8501918613	0.8501918613	0.7425781049	0.3632211386	0.7779410988
280	0.5367133294	0.6592999125	0.2310640973	0.8503090882	0.8503090882	0.7427204093	0.3633822338	0.7779967617
281	0.5366591632	0.6593360543	0.2310926868	0.8504106848	0.8504106848	0.7427820984	0.3634268653	0.7780607508
282	0.5366305302	0.6592895496	0.2310559006	0.8503637941	0.8503637941	0.7427347015	0.3633770926	0.7781000653
283	0.5365817585	0.6593083209	0.2310707483	0.8504653907	0.8504653907	0.742785365	0.3634047299	0.7781774586
284	0.5365487271	0.6594088349	0.231150271	0.8504419453	0.8504419453	0.742840206	0.3635009261	0.7782256495
285	0.5364070178	0.6595674041	0.2312757866	0.8503090882	0.8503090882	0.7428901117	0.3636439596	0.778461107
286	0.5363545171	0.6596089493	0.2313086844	0.8503794243	0.8503794243	0.7429433079	0.3636910571	0.7785097683
287	0.5363224624	0.6596784984	0.2313637688	0.8503794243	0.8503794243	0.7429874223	0.3637591431	0.7785447555
288	0.5363031177	0.6597099948	0.2313887194	0.8503481638	0.8503481638	0.7429954661	0.3637871199	0.7785735696
289	0.5362544313	0.6597169799	0.2313942532	0.8501840462	0.8501840462	0.7429372411	0.3637789378	0.778636198
290	0.5361927032	0.6597065263	0.2313859716	0.8500668193	0.8500668193	0.7428858512	0.3637579718	0.7787238355
291	0.5361565671	0.6597565889	0.2314256355	0.8501293403	0.8501293403	0.7429414671	0.363812709	0.7787907184
292	0.5361289421	0.6597715021	0.2314374525	0.8501293403	0.8501293403	0.7429509225	0.3638273108	0.7788322348
293	0.5361023738	0.6598551516	0.2315037476	0.850168416	0.850168416	0.7430188787	0.3639128028	0.7788648415
294	0.5360476418	0.6599381649	0.2315695594	0.850230937	0.850230937	0.743095384	0.3639998394	0.778933824
295	0.5359814003	0.6599762082	0.2315997266	0.8499652227	0.8499652227	0.7430179917	0.3640127452	0.779034764
296	0.5359441364	0.6600294686	0.2316419678	0.8499808529	0.8499808529	0.7430577165	0.3640663521	0.7790756871
297	0.5358687547	0.6600577501	0.2316644016	0.8499183319	0.8499183319	0.7430517458	0.3640883229	0.7791152783
298	0.5358156936	0.6601570878	0.2317432185	0.8502074916	0.8502074916	0.7432251913	0.3642121932	0.7792033846
299	0.5358119936	0.6601595761	0.2317451932	0.8502074916	0.8502074916	0.7432267682	0.3642146319	0.7792092379
300	0.5357933385	0.6601870745	0.2317670166	0.8502621975	0.8502621975	0.7432650975	0.3642466031	0.7792350552
301	0.5357290957	0.6602240337	0.2317963519	0.8498245504	0.8498245504	0.7431212459	0.3642426476	0.7793135598
302	0.5356934439	0.660251619	0.2318182496	0.8498323656	0.8498323656	0.7431417073	0.3642704006	0.779352913
303	0.5356697328	0.660308659	0.2318635364	0.8497229538	0.8497229538	0.7431359971	0.3643162536	0.7793828307
304	0.5356435995	0.660417692	0.2319501305	0.8496995084	0.8496995084	0.7431960753	0.3644209821	0.7794192615
305	0.5356266835	0.6604622676	0.2319855428	0.8497385841	0.8497385841	0.7432392473	0.3644682812	0.7794477164
306	0.5355834445	0.6604750494	0.2319956982	0.8496760631	0.8496760631	0.7432234233	0.3644750626	0.7794914018
307	0.5355374698	0.6605382952	0.2320459555	0.8498401807	0.8498401807	0.7433262498	0.3645521838	0.7795650534
308	0.5355014278	0.6605778696	0.2320774089	0.8496760631	0.8496760631	0.7432885179	0.3645758932	0.7796072873
309	0.5354604114	0.6605865034	0.2320842716	0.8497229538	0.8497229538	0.7433119249	0.3645886775	0.7796731885
310	0.5354155315	0.660623656	0.2321138055	0.8496369874	0.8496369874	0.7433025489	0.3646172034	0.7797195388
311	0.5353893439	0.6606740058	0.232153837	0.8498089202	0.8498089202	0.7434002117	0.3646824259	0.7797558785
312	0.5353395502	0.6607082474	0.2321810657	0.8497307689	0.8497307689	0.7433919821	0.3647088223	0.7798318626
313	0.5352898046	0.6607843543	0.2322415984	0.8498089202	0.8498089202	0.7434700632	0.364790698	0.7798952938
314	0.5352333189	0.6608319372	0.2322794531	0.8498167353	0.8498167353	0.7435031714	0.3648381144	0.7799694595
315	0.5352214539	0.6608493992	0.2322933467	0.8498167353	0.8498167353	0.7435142234	0.3648552524	0.7799745208
316	0.5351910238	0.6608808552	0.2323183771	0.8498792563	0.8498792563	0.7435580612	0.3648918894	0.780023341
317	0.5351783705	0.6608524109	0.2322957431	0.8498636261	0.8498636261	0.7435340759	0.3648625298	0.7800458358
318	0.5351322412	0.660883539	0.2323205128	0.8497073236	0.8497073236	0.7434939493	0.3648786741	0.7801093231
319	0.5351091536	0.6609663857	0.2323864511	0.8499339622	0.8499339622	0.7436331322	0.364980896	0.7801410898
320	0.5350717571	0.6609156176	0.2323460419	0.8499495924	0.8499495924	0.7436069824	0.364932496	0.7801977415
321	0.53501177	0.6609853098	0.2324015158	0.8497620294	0.8497620294	0.7435792918	0.3649836193	0.7802805595
322	0.5349922799	0.6609653438	0.2323856217	0.8497620294	0.8497620294	0.7435666579	0.3649640182	0.7803155965
323	0.5349715953	0.6609963523	0.2324103068	0.8497542143	0.8497542143	0.7435832869	0.3649937395	0.7803488179
324	0.5349547935	0.6610432383	0.2324476373	0.8498870714	0.8498870714	0.7436638186	0.3650520309	0.7803807321
325	0.534941227	0.6610299606	0.2324370649	0.8499574076	0.8499574076	0.743682341	0.3650454805	0.7804009778
326	0.5349290062	0.6610529867	0.2324553998	0.8499808529	0.8499808529	0.7437058876	0.3650702542	0.7804222662
327	0.5348817928	0.6611350931	0.2325207911	0.8497620294	0.8497620294	0.7436740597	0.3651306953	0.7804956843
328	0.5348600032	0.6611492633	0.2325320787	0.8497542143	0.8497542143	0.7436800313	0.3651438905	0.780527067
329	0.5348432751	0.6612093858	0.2325799772	0.8497620294	0.8497620294	0.7437210577	0.3652036644	0.7805509094
330	0.5347816186	0.6612025215	0.232574508	0.8496057269	0.8496057269	0.7436568466	0.3651824854	0.7806174816
331	0.5347380337	0.6612565401	0.2326175519	0.8496448026	0.8496448026	0.7437059808	0.3652391551	0.7806675424
332	0.5347103835	0.6612991331	0.2326514978	0.8496760631	0.8496760631	0.7437448945	0.3652838861	0.780712046
333	0.5346977804	0.6612903232	0.232644476	0.8496995084	0.8496995084	0.7437483043	0.3652773975	0.7807329511
334	0.534689159	0.6613358154	0.2326807374	0.8495900967	0.8495900967	0.7437351558	0.3653119791	0.780729789
335	0.5346840412	0.6613326251	0.2326781942	0.849613542	0.849613542	0.7437421217	0.365311012	0.7807394434
336	0.5346473249	0.6613819633	0.2327175279	0.8496916933	0.8496916933	0.7438032658	0.3653667143	0.7807803595
337	0.534624194	0.6613813569	0.2327170444	0.849613542	0.849613542	0.7437729375	0.3653588928	0.7808003172
338	0.5346118391	0.661427527	0.232753859	0.8496369874	0.8496369874	0.743811116	0.3654064301	0.7808184771
339	0.5345737411	0.661495177	0.2328078128	0.8497229538	0.8497229538	0.7438868344	0.3654808685	0.7808626616
340	0.5345542177	0.6614639127	0.2327828765	0.8495900967	0.8495900967	0.7438161523	0.3654378508	0.7808955892
341	0.534549504	0.6614676627	0.2327858672	0.8495900967	0.8495900967	0.7438185232	0.3654415361	0.7809031389
342	0.5345099086	0.6615462035	0.2328485178	0.8496604328	0.8496604328	0.7438951366	0.3655252408	0.7809534453
343	0.5344963334	0.6616105591	0.2328998672	0.8496057269	0.8496057269	0.7439148522	0.3655834428	0.780973371
344	0.534454194	0.6616607662	0.2329399362	0.849613542	0.849613542	0.743949585	0.365633529	0.7810339625
345	0.5344238918	0.6616896863	0.2329630201	0.8495666513	0.8495666513	0.7439498872	0.3656576223	0.7810746658
346	0.5344027911	0.6616758657	0.2329519882	0.8494572395	0.8494572395	0.7438992004	0.3656338985	0.781101122
347	0.534383905	0.6616738986	0.2329504182	0.849613542	0.849613542	0.7439578859	0.3656464415	0.7811237805
348	0.5343660896	0.6616761864	0.2329522442	0.849551021	0.849551021	0.7439353619	0.3656429006	0.7811461709
349	0.5343250369	0.6617074103	0.2329771686	0.8496291723	0.8496291723	0.7439850603	0.3656808416	0.7812050511
350	0.5342688004	0.6617911475	0.2330440263	0.8496526177	0.8496526177	0.7440469752	0.3657653657	0.7812748247
351	0.534227214	0.6618383101	0.2330816914	0.8498245504	0.8498245504	0.7441427041	0.3658276885	0.7813264601
352	0.5341968246	0.6618335476	0.2330778877	0.8497542143	0.8497542143	0.7441127276	0.3658164862	0.7813552347
353	0.5341335936	0.6618871557	0.2331207078	0.8499886681	0.8499886681	0.7442364949	0.3658909513	0.7814542389
354	0.5341273283	0.6619066291	0.2331362646	0.8499652227	0.8499652227	0.7442398174	0.3659079401	0.781463164
355	0.5340742874	0.6620243553	0.2332303377	0.8500511891	0.8500511891	0.7443471889	0.3660317674	0.7815428779
356	0.5340457496	0.6620256149	0.2332313445	0.8501058949	0.8501058949	0.7443689575	0.3660380787	0.7815846295
357	0.5340035679	0.6619964649	0.2332080472	0.8500355588	0.8500355588	0.7443235675	0.366002867	0.7816309071
358	0.5339211061	0.6621542597	0.2333341916	0.8498479958	0.8498479958	0.7443513639	0.3661407977	0.781705012
359	0.5338725247	0.6622418336	0.2334042329	0.8498714412	0.8498714412	0.7444156875	0.3662292001	0.781771223
360	0.5338482547	0.6622823048	0.2334366096	0.8496682479	0.8496682479	0.7443632922	0.3662501811	0.7818004616
361	0.5337939586	0.6624056947	0.2335353518	0.8498323656	0.8498323656	0.7445042065	0.3663869567	0.7818735462
362	0.53375603	0.6623851799	0.2335189317	0.8498948866	0.8498948866	0.7445152387	0.3663725579	0.7819160935
363	0.5337295647	0.6624124405	0.2335407514	0.8500199286	0.8500199286	0.7445804347	0.3664110308	0.7819472981
364	0.5336754583	0.6624967711	0.2336082651	0.8499808529	0.8499808529	0.7446187125	0.3664904882	0.7820162132
365	0.5336333234	0.6625725235	0.23366893	0.8501449706	0.8501449706	0.7447295357	0.3665803982	0.7820837397
366	0.5336286511	0.6625747811	0.2336707382	0.8501058949	0.8501058949	0.7447159684	0.3665789904	0.7820894717
367	0.5336128995	0.6626010749	0.2336917994	0.8501606008	0.8501606008	0.7447535683	0.3666099933	0.7821144266
368	0.5335765234	0.6626193703	0.2337064551	0.8499417773	0.8499417773	0.7446811471	0.3666076756	0.7821479488
369	0.5335450722	0.6626841586	0.2337583629	0.8500355588	0.8500355588	0.7447580574	0.3666802639	0.7821954742
370	0.5334953644	0.6627486837	0.2338100726	0.8498636261	0.8498636261	0.7447327988	0.3667278745	0.7822592884
371	0.5334804832	0.662758652	0.2338180622	0.8498323656	0.8498323656	0.7447270895	0.3667347916	0.7822837752
372	0.5334243478	0.6628133584	0.233861915	0.8498948866	0.8498948866	0.7447856332	0.3667945529	0.7823691389
373	0.5333755723	0.6629149372	0.2339433653	0.8498636261	0.8498636261	0.7448377522	0.3668918144	0.7824328981
374	0.5333474633	0.6628744956	0.2339109337	0.8498792563	0.8498792563	0.7448182266	0.3668533858	0.7824780201
375	0.5333188974	0.6629089936	0.2339385986	0.8497932899	0.8497932899	0.7448069864	0.3668793978	0.7825164127
376	0.5332567332	0.6630054886	0.2340160001	0.8499574076	0.8499574076	0.7449309269	0.3669898752	0.7825898443
377	0.53322221	0.6629756478	0.2339920608	0.8499417773	0.8499417773	0.7449060881	0.3669589805	0.7826387412
378	0.5331564466	0.6630348173	0.2340395313	0.8499495924	0.8499495924	0.7449464372	0.3670180814	0.782679714
379	0.5331359453	0.6630515944	0.2340529931	0.8499417773	0.8499417773	0.7449540244	0.3670339053	0.7827063633
380	0.5330876757	0.6631032364	0.2340944358	0.8500355588	0.8500355588	0.7450226402	0.367093606	0.7827791585
381	0.5330303791	0.6631781321	0.2341545543	0.8499574076	0.8499574076	0.7450398872	0.3671602288	0.7828454371
382	0.5329928535	0.6632771227	0.2342340402	0.8498011051	0.8498011051	0.7450422873	0.3672433446	0.7828845173
383	0.5329875393	0.6632772436	0.2342341372	0.8497776597	0.8497776597	0.7450333528	0.3672412745	0.7828903717
384	0.5329598674	0.6632839127	0.2342394934	0.8498245504	0.8498245504	0.7450555815	0.3672522362	0.7829154377
385	0.5329319081	0.6632987696	0.2342514258	0.8499886681	0.8499886681	0.7451280222	0.3672822257	0.7829713132
386	0.5328845259	0.6633278987	0.2342748231	0.8501449706	0.8501449706	0.7452064564	0.3673255759	0.7830225297
387	0.5328757845	0.663350483	0.2342929653	0.8499105168	0.8499105168	0.7451306178	0.3673259836	0.7830453251
388	0.5328141539	0.6634201907	0.234348972	0.8498792563	0.8498792563	0.7451625776	0.3673918919	0.7831200395
389	0.5327887419	0.6634339323	0.2343600144	0.8498167353	0.8498167353	0.7451472125	0.3673996189	0.7831533053
390	0.5327760096	0.6634506102	0.2343734172	0.8498323656	0.8498323656	0.7451637407	0.3674175488	0.783168174
