iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
79	0.555867948	0.6346283528	0.2124259556	0.8724493384	0.8724493384	0.7347744443	0.3416630196	0.7524578712
80	0.5553408719	0.6350903182	0.2127595506	0.8724493384	0.8724493384	0.7350839834	0.3420943766	0.7530912707
81	0.5549505821	0.6355946705	0.2131243961	0.8722148847	0.8722148847	0.7353383991	0.3425477615	0.7538072458
82	0.5548350851	0.6359279435	0.2133658524	0.8710269856	0.8710269856	0.7351386415	0.3427676921	0.7540377482
83	0.5543611253	0.6364516538	0.2137458745	0.8710582461	0.8710582461	0.7354995962	0.3432603232	0.7546197326
84	0.5536944502	0.6365042948	0.2137841128	0.871488078	0.871488078	0.7356879445	0.3433430012	0.7550536557
85	0.5534653224	0.6368281232	0.2140195031	0.8706362294	0.8706362294	0.7356003278	0.3435802304	0.7554038702
86	0.5530368045	0.6383164187	0.2151049363	0.8668380784	0.8668380784	0.7352294783	0.3446783188	0.756096723
87	0.5527757453	0.6386720506	0.2153651805	0.8660253054	0.8660253054	0.7351726319	0.3449479142	0.756570391
88	0.5524471012	0.6392298485	0.2157740503	0.8648921122	0.8648921122	0.7351330122	0.3453819146	0.7569468139
89	0.552169832	0.6396529614	0.2160847541	0.8637901795	0.8637901795	0.7350140904	0.3456916774	0.7572932473
90	0.5519495664	0.6400930555	0.2164084408	0.8636651375	0.8636651375	0.7352592449	0.3460957281	0.7576592004
91	0.5516583467	0.6408739365	0.2169840658	0.8615941293	0.8615941293	0.735021574	0.3466641511	0.7581180293
92	0.5513613254	0.6411488166	0.2171870873	0.861140852	0.861140852	0.7350372564	0.3468864463	0.7584430387
93	0.5510322304	0.6415076439	0.2174524204	0.8607891714	0.8607891714	0.7351447831	0.3471961947	0.7589155796
94	0.5508264367	0.6419037362	0.217745717	0.8600936252	0.8600936252	0.7351508407	0.3475132068	0.7591993601
95	0.5506191393	0.6423172105	0.2180523422	0.8595700118	0.8595700118	0.7352304541	0.3478607393	0.7594894535
96	0.5503700586	0.642764613	0.2183846559	0.8582414405	0.8582414405	0.7350366457	0.3481742869	0.7598226769
97	0.5502838611	0.6430149423	0.2185708309	0.8574442977	0.8574442977	0.7349076615	0.3483451257	0.7599655264
98	0.5501062557	0.6431045192	0.218637493	0.8576084153	0.8576084153	0.7350264463	0.3484433296	0.7602127605
99	0.5500088398	0.6431633172	0.2186812618	0.8577647178	0.8577647178	0.7351222556	0.3485118145	0.7603635887
100	0.5497913125	0.6435000761	0.218932126	0.857835054	0.857835054	0.735368022	0.3488361377	0.7606484345
101	0.549723675	0.6436496172	0.219043625	0.8572020288	0.8572020288	0.7352329049	0.348925246	0.7607096084
102	0.5495440034	0.644005507	0.2193092276	0.8569988355	0.8569988355	0.735390237	0.3492452749	0.7609798362
103	0.5494150884	0.6444127955	0.2196136195	0.8564205163	0.8564205163	0.7354425501	0.3495829791	0.76121249
104	0.5492067516	0.6445659759	0.2197282196	0.8571473229	0.8571473229	0.7358102257	0.3497887133	0.7614833183
105	0.5490656004	0.6448959363	0.219975297	0.8559828692	0.8559828692	0.7355955349	0.3500044738	0.7616555559
106	0.5489148051	0.6451789873	0.2201874894	0.8557640457	0.8557640457	0.7356987817	0.350254692	0.7618971041
107	0.5488308041	0.6453690692	0.2203301117	0.855342029	0.855342029	0.7356662981	0.3503997131	0.7619998349
108	0.5487080229	0.645574931	0.2204846876	0.8552873231	0.8552873231	0.7357797867	0.3505905644	0.7622025592
109	0.5485104254	0.6458315602	0.2206775489	0.8547402643	0.8547402643	0.7357438404	0.3507882874	0.7624481804
110	0.5483486367	0.6461574878	0.2209227546	0.8537321131	0.8537321131	0.735581335	0.3510128801	0.7626448922
111	0.5481754755	0.6466421332	0.2212879189	0.8526927015	0.8526927015	0.7355088599	0.3513854715	0.7628610674
112	0.5479782467	0.6467855407	0.221396098	0.8528880796	0.8528880796	0.7356743097	0.3515384417	0.7630861432
113	0.5478847222	0.64701148	0.2215666522	0.8525598443	0.8525598443	0.7356982595	0.3517254832	0.7632440223
114	0.5476821847	0.6473021416	0.2217862744	0.8521690881	0.8521690881	0.7357405261	0.3519688318	0.7634683977
115	0.5476226978	0.6472781246	0.2217681182	0.8523800964	0.8523800964	0.7358036418	0.3519639607	0.7635592296
116	0.5474197456	0.647470936	0.2219139237	0.8525520292	0.8525520292	0.735992279	0.3521622355	0.7637491904
117	0.5473537698	0.6476913929	0.2220807633	0.8520284158	0.8520284158	0.7359394311	0.3523275373	0.7638503167
118	0.5472698788	0.6479092577	0.2222457761	0.8521143822	0.8521143822	0.7361121281	0.3525425263	0.7639620949
119	0.5470972485	0.6481176145	0.222403713	0.8523410208	0.8523410208	0.7363311672	0.3527606171	0.7641907214
120	0.5469315372	0.6483848787	0.2226064824	0.8516532898	0.8516532898	0.7362467524	0.3529566088	0.7644468104
121	0.5467113568	0.648483939	0.2226816894	0.8513719453	0.8513719453	0.7362054427	0.3530269569	0.7647336733
122	0.546606182	0.648595922	0.2227667409	0.8515282478	0.8515282478	0.7363360448	0.3531472725	0.7649224568
123	0.5464110881	0.648865354	0.2229715214	0.8516767352	0.8516767352	0.736565179	0.3534173274	0.7651339055
124	0.5463045102	0.6490472703	0.2231099027	0.8516142142	0.8516142142	0.7366589824	0.3535857462	0.7652928523
125	0.5461831975	0.649303681	0.2233051108	0.8512703486	0.8512703486	0.7366953712	0.3538011553	0.7654571773
126	0.5460606471	0.6494964249	0.223451972	0.8510827856	0.8510827856	0.7367491468	0.353969242	0.7656565755
127	0.5459267166	0.649483853	0.2234423896	0.8515282478	0.8515282478	0.736907913	0.3539957277	0.765786599
128	0.5457788538	0.6496320354	0.223555364	0.8514032058	0.8514032058	0.7369564449	0.3541266779	0.7659979361
129	0.5456731258	0.6498474957	0.223719743	0.8513875755	0.8513875755	0.7370892066	0.3543315282	0.7661631283
130	0.5455605976	0.6500478011	0.223872679	0.8508795924	0.8508795924	0.7370275344	0.3544792581	0.7663006074
131	0.5454750213	0.6503108968	0.2240737308	0.8502778277	0.8502778277	0.7369706671	0.3546789197	0.7664112928
132	0.5454047423	0.6504611881	0.224188669	0.8501918613	0.8501918613	0.7370348641	0.3548154055	0.7665152385
133	0.5452465381	0.6505500286	0.224256642	0.8501762311	0.8501762311	0.737086018	0.3548991686	0.7666206437
134	0.5452334358	0.6505484444	0.2242554297	0.8501996765	0.8501996765	0.7370938124	0.3548996932	0.766634257
135	0.5451558132	0.6505978786	0.224293262	0.8496682479	0.8496682479	0.7369257358	0.3549007319	0.7667398331
136	0.545087328	0.6506742724	0.2243517405	0.8498792563	0.8498792563	0.7370541019	0.3549923451	0.7668523661
137	0.5449889917	0.6507707573	0.2244256223	0.8500433739	0.8500433739	0.7371777206	0.3550991492	0.7670139816
138	0.5449063813	0.6509528556	0.2245651344	0.8500277437	0.8500277437	0.7372886596	0.3552723983	0.7671292811
139	0.5448766598	0.6510043124	0.2246045745	0.8498558109	0.8498558109	0.7372569758	0.3553067296	0.7671630575
140	0.5447978657	0.6510215823	0.2246178131	0.8496057269	0.8496057269	0.7371739289	0.3553014308	0.7672755983
141	0.5446531301	0.6512894924	0.2248232951	0.8494025337	0.8494025337	0.7372691204	0.3555406533	0.7674134993
142	0.5445883137	0.6513000761	0.2248314168	0.8497073236	0.8497073236	0.7373906946	0.3555775036	0.7675053577
143	0.5444538155	0.6514033273	0.2249106668	0.8495041303	0.8495041303	0.7373803285	0.3556588031	0.7676729236
144	0.5443499863	0.6515996089	0.2250614067	0.8492696765	0.8492696765	0.7374177011	0.3558266741	0.7678150092
145	0.5442377223	0.6517452184	0.2251733035	0.8491446345	0.8491446345	0.7374637842	0.3559555244	0.7679914533
146	0.544108622	0.651781428	0.2252011391	0.8491915253	0.8491915253	0.7375046483	0.3559944239	0.768115503
147	0.5440376856	0.6519615987	0.2253396987	0.8491680799	0.8491680799	0.7376111296	0.3561654612	0.7682044211
148	0.5439643395	0.6520084799	0.225375768	0.8494572395	0.8494572395	0.7377502081	0.3562359481	0.7683179596
149	0.543874425	0.6521454221	0.2254811643	0.8492853068	0.8492853068	0.7377729977	0.3563524634	0.7684446353
150	0.5437768842	0.6522851001	0.2255887221	0.8489023656	0.8489023656	0.7377178096	0.3564530261	0.7685357014
151	0.5436619284	0.6524539326	0.2257188057	0.8485663152	0.8485663152	0.7376988155	0.3565857359	0.7686840775
152	0.5436118527	0.6524737742	0.2257340989	0.8486679119	0.8486679119	0.7377498882	0.3566137896	0.7687717814
153	0.5433692388	0.6526104314	0.2258394601	0.8486210211	0.8486210211	0.7378195145	0.3567411116	0.769193017
154	0.5432725675	0.6527335432	0.2259344244	0.8487695085	0.8487695085	0.7379543159	0.356872706	0.7692780724
155	0.5431874619	0.6527869534	0.2259756369	0.8485428699	0.8485428699	0.7379027663	0.3569040724	0.7693842353
156	0.5427177934	0.6530878734	0.2262079887	0.8484412732	0.8484412732	0.7380565447	0.3571848057	0.7701995754
157	0.5426366546	0.6532199756	0.226310073	0.8483943825	0.8483943825	0.738123147	0.3573078974	0.7703161022
158	0.5425810788	0.6533316859	0.2263964389	0.8482068195	0.8482068195	0.7381234505	0.3573988853	0.7703981183
159	0.5425347372	0.6533893023	0.2264409977	0.848175559	0.848175559	0.7381483824	0.3574516297	0.7704625324
160	0.5424615809	0.6533937622	0.2264444472	0.848613206	0.848613206	0.7383169147	0.3574947776	0.7705531396
161	0.5423497515	0.6537734743	0.2267383525	0.8476910212	0.8476910212	0.7382098021	0.3577788736	0.7706996921
162	0.5422401383	0.6538510845	0.2267984762	0.8477066515	0.8477066515	0.738265203	0.3578551127	0.7708728126
163	0.5422034602	0.6538973448	0.2268343219	0.8478707691	0.8478707691	0.7383569268	0.3579143574	0.7709363872
164	0.5421778927	0.6538743157	0.2268164766	0.8476675758	0.8476675758	0.7382651916	0.3578740372	0.7709786303
165	0.5420922215	0.6540151411	0.226925627	0.8479176598	0.8479176598	0.7384497996	0.3580321875	0.7711149973
166	0.5420301305	0.654136942	0.2270200788	0.8474721977	0.8474721977	0.7383584146	0.3581099824	0.7711957592
167	0.5419333611	0.6542067081	0.2270741993	0.8479723657	0.8479723657	0.738592648	0.358221964	0.771300063
168	0.5418563216	0.6543460137	0.227182307	0.8479020296	0.8479020296	0.7386547322	0.358350192	0.771411385
169	0.5418394115	0.6543479674	0.2271838236	0.8478473237	0.8478473237	0.7386352177	0.3583471926	0.7714287784
170	0.5417492813	0.6544230042	0.2272420797	0.8481286682	0.8481286682	0.7387897817	0.3584447927	0.7715396938
171	0.5416582218	0.6545383315	0.2273316483	0.8483865674	0.8483865674	0.7389611133	0.3585792523	0.7716847768
172	0.5416161481	0.6545686353	0.2273551901	0.8481599287	0.8481599287	0.7388944356	0.3585882866	0.7717502102
173	0.541532123	0.6546431254	0.22741307	0.8478942145	0.8478942145	0.7388410309	0.3586365109	0.771818829
174	0.5414363485	0.6546782243	0.227440348	0.8483318615	0.8483318615	0.7390295008	0.3587095708	0.7719106234
175	0.5413802123	0.6547852741	0.2275235667	0.8480661472	0.8480661472	0.7389968386	0.3587892895	0.7719516312
176	0.5413337126	0.6549200674	0.2276284008	0.8484569035	0.8484569035	0.7392310288	0.3589546058	0.7720167043
177	0.5412939114	0.6549463397	0.22764884	0.8484334581	0.8484334581	0.7392388652	0.35897792	0.7720772779
178	0.5412252037	0.6550885158	0.2277594849	0.8487069875	0.8487069875	0.7394332535	0.3591399663	0.7721735364
179	0.5411325155	0.6552212657	0.2278628478	0.8483709371	0.8483709371	0.7393902125	0.3592383373	0.7723123214
180	0.5410581219	0.655255612	0.2278895992	0.8480270716	0.8480270716	0.7392814456	0.3592407381	0.7724099781
181	0.5407800177	0.6553953247	0.2279984538	0.848175559	0.848175559	0.7394267898	0.3593893064	0.7729114343
182	0.540728859	0.6553689677	0.2279779138	0.8479958111	0.8479958111	0.7393417049	0.3593476522	0.7729564
183	0.5406531985	0.6554726276	0.2280587077	0.847987996	0.847987996	0.7394046923	0.3594473099	0.7730779888
184	0.5406114233	0.6555195001	0.2280952511	0.8480739623	0.8480739623	0.7394671947	0.3595004224	0.7731333479
185	0.5405769873	0.655589946	0.2281501853	0.8480036262	0.8480036262	0.7394852729	0.3595623273	0.7731627598
186	0.5405065593	0.6557196081	0.2282513352	0.8480192565	0.8480192565	0.7395736954	0.3596893366	0.7732605489
187	0.5404424488	0.6558004363	0.2283144147	0.8475737943	0.8475737943	0.7394556229	0.35972755	0.7733603445
188	0.5403663243	0.6558696571	0.228368451	0.8478707691	0.8478707691	0.7396126365	0.3598213679	0.7734737771
189	0.5403099038	0.6558806745	0.2283770528	0.8479098447	0.8479098447	0.7396345086	0.359835564	0.7735259384
190	0.540222641	0.6559945066	0.2284659488	0.848300601	0.848300601	0.7398555395	0.3599810966	0.7736292456
191	0.540122949	0.6561074137	0.2285541603	0.8481833741	0.8481833741	0.7398827466	0.3600800244	0.7737226892
192	0.539791065	0.6565278095	0.2288829372	0.8482068195	0.8482068195	0.7401589018	0.3604900465	0.7743078949
193	0.5397122604	0.6566515527	0.2289798123	0.8479645506	0.8479645506	0.7401452604	0.360588291	0.7744162703
194	0.5396726195	0.6566669355	0.2289918583	0.8477926178	0.8477926178	0.7400895279	0.360587678	0.774466916
195	0.5396081213	0.6568180466	0.2291102276	0.8479801808	0.8479801808	0.740256967	0.3607513922	0.7745550581
196	0.5395534934	0.6568913023	0.2291676351	0.8476285002	0.8476285002	0.7401694393	0.3607907058	0.7746267245
197	0.5394839694	0.6569162264	0.2291871708	0.8480661472	0.8480661472	0.7403520771	0.3608545505	0.7747463335
198	0.5393707967	0.6570481417	0.2292905975	0.8476675758	0.8476675758	0.7402838941	0.3609466176	0.7748434165
199	0.5393315171	0.6570758915	0.2293123611	0.8474487523	0.8474487523	0.7402180439	0.3609537378	0.7749032356
200	0.5392367626	0.6572140661	0.2294207623	0.8474800128	0.8474800128	0.7403176406	0.3610908546	0.7750367441
201	0.5391224519	0.6573044688	0.2294917163	0.8474174918	0.8474174918	0.7403511332	0.3611730555	0.7751816402
202	0.5390757883	0.6572617708	0.2294582011	0.8473080801	0.8473080801	0.7402822924	0.3611216124	0.775226418
203	0.538955093	0.6573852621	0.2295551487	0.8474956431	0.8474956431	0.7404322076	0.3612587072	0.7753603164
204	0.5389204917	0.6573273176	0.2295096533	0.8478316935	0.8478316935	0.7405236639	0.3612328788	0.7753910806
205	0.538833804	0.6574614729	0.2296150012	0.8477848027	0.8477848027	0.7405908975	0.3613590939	0.7755172898
206	0.5387283074	0.6575183929	0.2296597148	0.8480270716	0.8480270716	0.7407194408	0.3614364727	0.7756600829
207	0.5387141243	0.6575216667	0.2296622869	0.8480114413	0.8480114413	0.7407155556	0.3614382383	0.7756805823
208	0.5386828082	0.6575725861	0.2297022954	0.8479958111	0.8479958111	0.7407419013	0.3614863627	0.775715817
209	0.5386551137	0.6575912985	0.2297170001	0.8480895926	0.8480895926	0.7407895521	0.3615130921	0.7757634221
210	0.5386393489	0.6576359251	0.2297520731	0.8481364833	0.8481364833	0.7408357567	0.3615607832	0.7757888315
211	0.5385451448	0.6577166005	0.2298154928	0.8481442985	0.8481442985	0.7408899257	0.3616400195	0.7759414463
212	0.5385147311	0.6577665033	0.2298547316	0.8476675758	0.8476675758	0.7407396246	0.3616452332	0.7759726313
213	0.5384285193	0.6578373714	0.2299104683	0.8476988363	0.8476988363	0.7407964968	0.3617170631	0.7761101982
214	0.5383787971	0.6579344126	0.229986814	0.8478473237	0.8478473237	0.7409147255	0.3618250674	0.7761895201
215	0.5383313658	0.657973134	0.2300172854	0.8475659792	0.8475659792	0.7408318239	0.3618371446	0.7762330573
216	0.5383176407	0.6580475975	0.2300758963	0.8474331221	0.8474331221	0.7408282587	0.3618975466	0.7762443719
217	0.5382696618	0.6581456344	0.2301530873	0.8474800128	0.8474800128	0.7409083018	0.3619973094	0.7762968836
218	0.5382154502	0.6582567467	0.2302406082	0.8473002649	0.8473002649	0.7409099908	0.362089148	0.7763802744
219	0.5381021173	0.6583007735	0.2302752975	0.8475269036	0.8475269036	0.7410245205	0.3621527395	0.776517437
220	0.5380359712	0.6583475048	0.2303121241	0.8468938784	0.8468938784	0.7408120424	0.3621404403	0.7766091763
221	0.5379718006	0.6583670176	0.230327503	0.8469720297	0.8469720297	0.7408542948	0.3621665968	0.7767129907
222	0.5379200653	0.6584465231	0.2303901769	0.8469720297	0.8469720297	0.7409046302	0.3622440709	0.7767803064
223	0.5378380022	0.6585653363	0.2304838723	0.8468157272	0.8468157272	0.7409200204	0.3623455686	0.77686622
224	0.5377880941	0.6585177027	0.2304463036	0.8468469877	0.8468469877	0.7409018378	0.3623020019	0.7769532728
225	0.5377634052	0.6585612466	0.2304806465	0.8469407692	0.8469407692	0.7409652899	0.3623530277	0.7769965455
226	0.5377154354	0.6586602375	0.2305587414	0.846807912	0.846807912	0.740977085	0.3624373666	0.7770467565
227	0.5376688903	0.6587294665	0.2306133742	0.8468157272	0.8468157272	0.7410238823	0.3625055828	0.7771100403
228	0.5375796153	0.6588766739	0.2307295925	0.8468313574	0.8468313574	0.741123002	0.3626505843	0.7772502901
229	0.5374972898	0.6589198113	0.2307636613	0.8468860633	0.8468860633	0.7411712418	0.3626976822	0.7773510069
230	0.5374238557	0.6589374383	0.2307775842	0.8470111053	0.8470111053	0.7412302768	0.3627263463	0.7774623465
231	0.5371464754	0.659230324	0.2310090612	0.8465734583	0.8465734583	0.7412478329	0.3629719976	0.7779131299
232	0.5370840853	0.659386056	0.2311322466	0.8466672398	0.8466672398	0.7413822254	0.3631326674	0.7779930859
233	0.5370621433	0.6593696247	0.2311192459	0.8467063154	0.8467063154	0.7413868193	0.3631202156	0.7780284412
234	0.5369976436	0.6594907556	0.231215106	0.8470032902	0.8470032902	0.7415772288	0.3632658397	0.778127859
235	0.5369201331	0.6596902276	0.23137306	0.8465421978	0.8465421978	0.7415264812	0.3634182878	0.7782238267
236	0.53686216	0.6596806477	0.2313654713	0.846557828	0.846557828	0.7415264253	0.3634103669	0.7783282051
237	0.5367903383	0.6598271346	0.2314815408	0.8466985003	0.8466985003	0.7416729359	0.3635665028	0.7784283033
238	0.5367418783	0.6599191049	0.231554447	0.84668287	0.84668287	0.7417250355	0.3636549777	0.7784843082
239	0.5366658436	0.6599509977	0.2315797349	0.8466359793	0.8466359793	0.7417271857	0.3636818367	0.7785837021
240	0.536606866	0.6599836027	0.2316055907	0.8466906852	0.8466906852	0.7417687728	0.3637187676	0.7786792475
